pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,player_first_name,player_last_name
CH,2023-05-24,90.2,-1.52,5.9,"Bichette, Bo",666182,592094,,foul,,,,,8,Bo Bichette singles on a line drive to right fielder Manuel Margot.,R,R,R,TB,TOR,S,,,3,2,2023,-1.14,0.36,0.22,1.88,,,,1,8,Top,,,,,542194,,,6.784213443131327,-131.1010560647496,-4.784834404649779,-14.557362152337454,28.657414729245303,-27.185295289532316,3.68,1.71,118.0,70.3,12.0,90.4,2330.0,6.6,718044,592094,542194,670042,670764,670623,677551,668227,642350,622534,53.92,,,,,,,,62,8,Changeup,5,3,3,5,3,5,3,5,Standard,Strategic,236.0,0.0,0.0,Bo,Bichette
ST,2023-05-24,80.1,-1.59,5.68,"Bichette, Bo",666182,592094,,ball,,,,,14,Bo Bichette singles on a line drive to right fielder Manuel Margot.,R,R,R,TB,TOR,B,,,2,2,2023,1.34,-0.67,1.74,1.43,,,,1,8,Top,,,,,542194,,,4.82124947550532,-116.45980885602808,-1.2632997769820822,10.923397173531662,26.403498635961487,-38.13963594387428,3.56,1.66,,,,79.7,2814.0,6.6,718044,592094,542194,670042,670764,670623,677551,668227,642350,622534,53.95,,,,,,,,62,7,Sweeper,5,3,3,5,3,5,3,5,Strategic,Strategic,46.0,0.0,0.06,Bo,Bichette
FF,2023-05-24,95.0,-1.5,5.82,"Bichette, Bo",666182,592094,,foul,,,,,2,Bo Bichette singles on a line drive to right fielder Manuel Margot.,R,R,R,TB,TOR,S,,,2,2,2023,-0.76,1.48,0.09,3.58,,,,1,8,Top,,,,,542194,,,5.914887782774541,-138.16147394861866,-3.529888387602988,-11.052669936961344,31.938350763403605,-12.623197621261928,3.68,1.71,297.0,88.8,28.0,95.8,2679.0,6.9,718044,592094,542194,670042,670764,670623,677551,668227,642350,622534,53.63,,,,,,,,62,6,4-Seam Fastball,5,3,3,5,3,5,3,5,Standard,Strategic,213.0,0.0,0.0,Bo,Bichette
ST,2023-05-24,77.9,-1.66,5.65,"Bichette, Bo",666182,592094,,ball,,,,,11,Bo Bichette singles on a line drive to right fielder Manuel Margot.,R,R,R,TB,TOR,B,,,1,2,2023,1.75,-0.31,-1.14,2.94,,,,1,8,Top,,,,,542194,,,-2.0990834617094603,-113.35231543996902,1.742399476809264,15.403244312711298,23.539493884685044,-35.426168514127504,3.48,1.65,,,,77.3,2723.0,6.2,718044,592094,542194,670042,670764,670623,677551,668227,642350,622534,54.31,,,,,,,,62,5,Sweeper,5,3,3,5,3,5,3,5,Standard,Standard,59.0,0.0,0.03,Bo,Bichette
ST,2023-05-24,80.3,-1.6,5.81,"Bichette, Bo",666182,592094,,ball,,,,,14,Bo Bichette singles on a line drive to right fielder Manuel Margot.,R,R,R,TB,TOR,B,,,0,2,2023,1.38,-0.57,2.15,0.53,,,,1,8,Top,,,,,542194,,,5.689991457232297,-116.65713596281108,-3.738000193717316,11.079687789824415,26.753541718335217,-36.682365508457806,3.54,1.71,,,,79.5,2832.0,6.4,718044,592094,542194,670042,670764,670623,677551,668227,642350,622534,54.15,,,,,,,,62,4,Sweeper,5,3,3,5,3,5,3,5,Standard,Standard,42.0,0.0,0.014,Bo,Bichette
FF,2023-05-24,94.5,-1.39,5.92,"Bichette, Bo",666182,592094,,foul,,,,,12,Bo Bichette singles on a line drive to right fielder Manuel Margot.,R,R,R,TB,TOR,S,,,0,2,2023,-0.65,1.43,0.42,3.94,,,,1,8,Top,,,,,542194,,,6.213178005326669,-137.47464102705814,-2.6732020576415505,-9.629795251485616,31.04388580028704,-13.607176212097285,3.68,1.71,224.0,76.6,49.0,95.1,2636.0,6.7,718044,592094,542194,670042,670764,670623,677551,668227,642350,622534,53.79,,,,,,,,62,3,4-Seam Fastball,5,3,3,5,3,5,3,5,Standard,Standard,209.0,0.0,0.0,Bo,Bichette
ST,2023-05-24,79.7,-1.7,5.74,"Bichette, Bo",666182,592094,,foul,,,,,14,Bo Bichette singles on a line drive to right fielder Manuel Margot.,R,R,R,TB,TOR,S,,,0,1,2023,1.67,-0.38,0.88,1.88,,,,1,8,Top,,,,,542194,,,2.528354017896004,-115.93255362235637,-0.9300950582178648,14.394004061750696,24.68213009656649,-35.62678192453417,3.68,1.71,32.0,59.4,1.0,79.3,2709.0,6.4,718044,592094,542194,670042,670764,670623,677551,668227,642350,622534,54.13,,,,,,,,62,2,Sweeper,5,3,3,5,3,5,3,5,Standard,Standard,53.0,0.0,-0.036,Bo,Bichette
FF,2023-05-24,94.5,-1.55,5.79,"Bichette, Bo",666182,592094,,foul_tip,,,,,2,Bo Bichette singles on a line drive to right fielder Manuel Margot.,R,R,R,TB,TOR,S,,,0,0,2023,-0.5,1.51,0.14,3.1,,,,1,8,Top,,,,,542194,,,5.6012014985591785,-137.52021686362312,-4.768599753059471,-7.611922360651383,29.77819837286191,-12.071177161629013,3.68,1.71,8.0,,,95.5,2424.0,6.8,718044,592094,542194,670042,670764,670623,677551,668227,642350,622534,53.69,,,,,,,,62,1,4-Seam Fastball,5,3,3,5,3,5,3,5,Standard,Standard,215.0,0.0,-0.028,Bo,Bichette
CH,2023-05-24,85.5,1.37,6.01,"Bichette, Bo",666182,663556,field_out,hit_into_play,,,,,14,"Bo Bichette grounds out, shortstop Wander Franco to first baseman Luke Raley.",R,R,L,TB,TOR,X,6.0,ground_ball,1,1,2023,1.62,0.52,1.03,1.73,,,,1,1,Top,109.52,153.46,,,542194,,,-4.137978984196934,-124.32928370333968,-4.814495827649473,17.61833665962265,27.519384212141084,-26.00734285641756,3.68,1.71,40.0,93.5,0.0,86.2,1725.0,7.0,718044,663556,542194,670042,670764,670623,677551,668227,642350,622534,53.49,0.377,0.377,0.0,1.0,0.0,0.0,2.0,2,3,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,115.0,0.015,-0.165,Bo,Bichette
CH,2023-05-24,88.0,1.21,5.98,"Bichette, Bo",666182,663556,,ball,,,,,7,"Bo Bichette grounds out, shortstop Wander Franco to first baseman Luke Raley.",R,R,L,TB,TOR,B,,,0,1,2023,1.37,0.89,-0.76,2.01,,,,1,1,Top,,,,,542194,,,-7.719342617240866,-127.76774670299416,-5.370958426795122,16.623096504463444,28.394027579411333,-21.426116887391316,3.81,1.76,,,,88.8,1554.0,7.1,718044,663556,542194,670042,670764,670623,677551,668227,642350,622534,53.44,,,,,,,,2,2,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,116.0,0.0,0.021,Bo,Bichette
CU,2023-05-24,82.6,1.41,6.01,"Bichette, Bo",666182,663556,,called_strike,,,,,5,"Bo Bichette grounds out, shortstop Wander Franco to first baseman Luke Raley.",R,R,L,TB,TOR,S,,,0,0,2023,-0.5,-0.66,-0.05,3.06,,,,1,1,Top,,,,,542194,,,-2.374695007823393,-120.35771320452548,1.0737268242798133,-4.417292088468082,22.59437628482062,-39.0182084381104,3.7,1.77,,,,84.0,2392.0,7.1,718044,663556,542194,670042,670764,670623,677551,668227,642350,622534,53.41,,,,,,,,2,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,315.0,0.0,-0.028,Bo,Bichette
FF,2023-05-23,96.1,-1.44,6.01,"Bichette, Bo",666182,671737,single,hit_into_play,,,,,2,Bo Bichette singles on a ground ball to right fielder Josh Lowe.   George Springer to 2nd.,R,R,R,TB,TOR,X,9.0,ground_ball,0,0,2023,-0.38,1.5,-0.02,3.76,,,543807.0,2,4,Top,159.31,147.64,,,642336,,,4.65442741942196,-139.867675716037,-3.780869795628656,-6.065791986045498,32.84578872017476,-11.807743966087717,3.69,1.7,40.0,93.9,-3.0,96.3,2380.0,6.5,718061,671737,642336,670042,670764,670623,677551,668227,642350,666139,54.0,0.28,0.26,0.9,1.0,1.0,0.0,2.0,33,1,4-Seam Fastball,0,4,4,0,4,0,4,0,Standard,Standard,203.0,-0.008,0.316,Bo,Bichette
FC,2023-05-23,88.2,-1.36,6.06,"Bichette, Bo",666182,671737,field_out,hit_into_play,,,,,7,Bo Bichette lines out to left fielder Randy Arozarena.,R,R,R,TB,TOR,X,7.0,line_drive,1,2,2023,0.23,0.07,-0.44,2.06,,,,0,3,Top,83.46,97.37,,,642336,,,1.7812178071218214,-128.51357969258737,-3.8780703984335863,2.250907475097488,24.776235228425,-30.871049676687417,3.69,1.7,275.0,82.7,19.0,89.5,2425.0,6.9,718061,671737,642336,670042,670764,670623,677551,668227,642350,666139,53.65,0.909,0.864,0.0,1.0,0.0,0.0,4.0,21,7,Cutter,0,2,2,0,2,0,2,0,Standard,Strategic,112.0,0.017,-0.175,Bo,Bichette
FC,2023-05-23,88.7,-1.4,5.97,"Bichette, Bo",666182,671737,,ball,,,,,14,Bo Bichette lines out to left fielder Randy Arozarena.,R,R,R,TB,TOR,B,,,0,2,2023,0.54,-0.02,1.14,1.07,,,,0,3,Top,,,,,642336,,,5.120709516420691,-129.1168257383425,-5.948116279376389,5.018128160975509,26.656872361995283,-31.350643141888277,3.55,1.7,,,,89.6,2493.0,6.8,718061,671737,642336,670042,670764,670623,677551,668227,642350,666139,53.71,,,,,,,,21,6,Cutter,0,2,2,0,2,0,2,0,Standard,Strategic,127.0,0.0,0.026,Bo,Bichette
FF,2023-05-23,96.8,-1.35,6.12,"Bichette, Bo",666182,671737,,foul,,,,,3,Bo Bichette lines out to left fielder Randy Arozarena.,R,R,R,TB,TOR,S,,,0,2,2023,-0.24,1.67,0.57,3.75,,,,0,3,Top,,,,,642336,,,5.715766334199396,-140.77982917825858,-4.538152334263878,-4.6670662770436815,35.78939459907039,-9.198241642184913,3.69,1.7,234.0,75.7,37.0,96.7,2405.0,6.5,718061,671737,642336,670042,670764,670623,677551,668227,642350,666139,53.98,,,,,,,,21,5,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Strategic,199.0,0.0,0.0,Bo,Bichette
CH,2023-05-23,89.9,-1.3,6.02,"Bichette, Bo",666182,671737,,foul,,,,,11,Bo Bichette lines out to left fielder Randy Arozarena.,R,R,R,TB,TOR,S,,,0,2,2023,-0.78,0.53,-0.95,3.36,,,,0,3,Top,,,,,642336,,,2.5470493923799777,-131.09066897728144,-1.8130962608483532,-9.51158807917531,25.28035319387505,-25.874558213585583,3.69,1.7,132.0,52.7,37.0,90.9,1641.0,6.6,718061,671737,642336,670042,670764,670623,677551,668227,642350,666139,53.89,,,,,,,,21,4,Changeup,0,2,2,0,2,0,2,0,Standard,Strategic,200.0,0.0,0.0,Bo,Bichette
FF,2023-05-23,97.2,-1.34,6.08,"Bichette, Bo",666182,671737,,foul,,,,,12,Bo Bichette lines out to left fielder Randy Arozarena.,R,R,R,TB,TOR,S,,,0,2,2023,-0.11,1.71,0.74,3.92,,,,0,3,Top,,,,,642336,,,5.884323107319317,-141.30888171255685,-4.127037467663701,-3.051826754209067,36.692135631430666,-8.663071781031547,3.69,1.7,206.0,78.9,20.0,97.2,2379.0,6.7,718061,671737,642336,670042,670764,670623,677551,668227,642350,666139,53.84,,,,,,,,21,3,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Strategic,201.0,0.0,0.0,Bo,Bichette
FF,2023-05-23,96.7,-1.35,6.01,"Bichette, Bo",666182,671737,,foul,,,,,5,Bo Bichette lines out to left fielder Randy Arozarena.,R,R,R,TB,TOR,S,,,0,1,2023,-0.29,1.49,0.07,2.88,,,,0,3,Top,,,,,642336,,,4.437456168205527,-140.64682329555612,-6.159521357712468,-4.858625813769928,34.56380917867307,-11.237543143283032,3.69,1.7,243.0,80.6,27.0,96.8,2289.0,6.6,718061,671737,642336,670042,670764,670623,677551,668227,642350,666139,53.92,,,,,,,,21,2,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,205.0,0.0,-0.049,Bo,Bichette
FF,2023-05-23,96.2,-1.3,6.09,"Bichette, Bo",666182,671737,,swinging_strike,,,,,5,Bo Bichette lines out to left fielder Randy Arozarena.,R,R,R,TB,TOR,S,,,0,0,2023,-0.14,1.7,0.02,2.86,,,,0,3,Top,,,,,642336,,,3.8583727514746,-139.9315074221486,-6.819733726460698,-2.813455278950292,33.92222930433465,-8.479803064627324,3.69,1.7,7.0,,,96.3,2336.0,6.5,718061,671737,642336,670042,670764,670623,677551,668227,642350,666139,53.98,,,,,,,,21,1,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,200.0,0.0,-0.037,Bo,Bichette
SL,2023-05-23,86.7,-2.63,5.56,"Bichette, Bo",666182,641420,field_error,hit_into_play,,,,,7,Bo Bichette reaches on a throwing error by third baseman Isaac Paredes.   Bo Bichette to 2nd.,R,R,R,TB,TOR,X,5.0,ground_ball,3,2,2023,0.24,0.01,-0.51,1.96,,,,2,5,Top,100.15,168.01,,,642336,,,4.600632407311558,-126.2753927842777,-2.433454852816981,1.563162081744207,26.14956211313096,-31.77076237976586,3.69,1.7,49.0,106.9,0.0,87.1,2711.0,6.5,718061,641420,642336,670042,670764,670623,677551,668227,642350,666139,53.96,0.449,0.404,0.9,1.0,0.0,0.0,4.0,45,8,Slider,0,9,9,0,9,0,9,0,Standard,Standard,66.0,0.0,0.123,Bo,Bichette
SL,2023-05-23,86.2,-2.58,5.59,"Bichette, Bo",666182,641420,,ball,,,,,14,Bo Bichette reaches on a throwing error by third baseman Isaac Paredes.   Bo Bichette to 2nd.,R,R,R,TB,TOR,B,,,2,2,2023,0.39,0.16,0.85,2.23,,,,2,5,Top,,,,,642336,,,7.368696031316263,-125.42784707656124,-2.077219547807529,2.623941683920497,25.1282138833959,-30.26906946292666,3.55,1.68,,,,86.3,2691.0,6.4,718061,641420,642336,670042,670764,670623,677551,668227,642350,666139,54.14,,,,,,,,45,7,Slider,0,9,9,0,9,0,9,0,Standard,Standard,66.0,0.0,0.041,Bo,Bichette
SL,2023-05-23,86.2,-2.53,5.58,"Bichette, Bo",666182,641420,,ball,,,,,14,Bo Bichette reaches on a throwing error by third baseman Isaac Paredes.   Bo Bichette to 2nd.,R,R,R,TB,TOR,B,,,1,2,2023,0.35,-0.06,0.81,0.72,543807.0,,,2,5,Top,,,,,642336,,,7.258569318049067,-125.35036410958938,-5.256096471918557,2.267095507520404,24.95651466754402,-31.900492246810128,3.55,1.7,,,,86.8,2657.0,6.7,718061,641420,642336,670042,670764,670623,677551,668227,642350,666139,53.84,,,,,,,,45,6,Slider,0,8,8,0,9,0,9,0,Standard,Standard,66.0,-0.005,0.044,Bo,Bichette
FF,2023-05-23,92.7,-2.39,5.66,"Bichette, Bo",666182,641420,,foul,,,,,12,Bo Bichette reaches on a throwing error by third baseman Isaac Paredes.   Bo Bichette to 2nd.,R,R,R,TB,TOR,S,,,1,2,2023,0.13,1.05,0.88,3.15,543807.0,,,2,5,Top,,,,,642336,,,8.075726353925981,-134.86978469724758,-2.9511798337069743,-0.0699355907808606,28.464034584018464,-18.89704201148923,3.69,1.7,203.0,71.5,49.0,93.0,2669.0,6.4,718061,641420,642336,670042,670764,670623,677551,668227,642350,666139,54.07,,,,,,,,45,5,4-Seam Fastball,0,8,8,0,8,0,8,0,Standard,Standard,205.0,0.0,0.0,Bo,Bichette
SL,2023-05-23,84.9,-2.58,5.48,"Bichette, Bo",666182,641420,,foul,,,,,14,Bo Bichette reaches on a throwing error by third baseman Isaac Paredes.   Bo Bichette to 2nd.,R,R,R,TB,TOR,S,,,1,2,2023,0.37,-0.03,0.4,1.38,543807.0,,,2,5,Top,,,,,642336,,,6.269515973506437,-123.55980648073712,-3.25388660579776,2.610513519035711,23.94371610559542,-32.022046644316056,3.69,1.7,156.0,67.4,62.0,85.4,2774.0,6.5,718061,641420,642336,670042,670764,670623,677551,668227,642350,666139,53.96,,,,,,,,45,4,Slider,0,8,8,0,8,0,8,0,Standard,Standard,57.0,0.0,0.0,Bo,Bichette
FF,2023-05-23,93.2,-2.48,5.62,"Bichette, Bo",666182,641420,,foul,,,,,5,Bo Bichette reaches on a throwing error by third baseman Isaac Paredes.   Bo Bichette to 2nd.,R,R,R,TB,TOR,S,,,1,1,2023,-0.11,1.27,-0.02,2.66,543807.0,,,2,5,Top,,,,,642336,,,6.575558061302755,-135.59710047625583,-4.670607995755085,-2.726006294865717,29.272156034013435,-15.669473760953135,3.69,1.7,199.0,70.1,38.0,93.7,2565.0,6.6,718061,641420,642336,670042,670764,670623,677551,668227,642350,666139,53.94,,,,,,,,45,3,4-Seam Fastball,0,8,8,0,8,0,8,0,Standard,Standard,203.0,0.0,-0.059,Bo,Bichette
SL,2023-05-23,87.9,-2.58,5.56,"Bichette, Bo",666182,641420,,swinging_strike,,,,,13,Bo Bichette reaches on a throwing error by third baseman Isaac Paredes.   Bo Bichette to 2nd.,R,R,R,TB,TOR,S,,,1,0,2023,0.18,0.38,-0.01,1.34,543807.0,,,2,5,Top,,,,,642336,,,5.855737579297161,-127.88054078260268,-4.915189702772547,0.8078291983832571,25.78841702294173,-27.204278585611917,3.69,1.7,,,,88.2,2733.0,6.4,718061,641420,642336,670042,670764,670623,677551,668227,642350,666139,54.07,,,,,,,,45,2,Slider,0,8,8,0,8,0,8,0,Standard,Standard,143.0,0.0,-0.039,Bo,Bichette
SL,2023-05-23,86.8,-2.58,5.63,"Bichette, Bo",666182,641420,,ball,,,,,2,Bo Bichette reaches on a throwing error by third baseman Isaac Paredes.   Bo Bichette to 2nd.,R,R,R,TB,TOR,B,,,0,0,2023,0.37,0.13,-0.13,3.49,543807.0,,,2,5,Top,,,,,642336,,,5.100344132524986,-126.41670733197007,0.7643982941173317,2.9511576833365023,25.05163668328853,-31.131487918526005,3.85,1.78,,,,87.0,2703.0,6.3,718061,641420,642336,670042,670764,670623,677551,668227,642350,666139,54.19,,,,,,,,45,1,Slider,0,8,8,0,8,0,8,0,Standard,Standard,94.0,0.0,0.025,Bo,Bichette
FF,2023-05-23,94.8,-1.55,5.93,"Bichette, Bo",666182,671737,single,hit_into_play,,,,,8,Bo Bichette singles on a line drive to right fielder Josh Lowe.   George Springer to 2nd.,R,R,R,TB,TOR,X,9.0,line_drive,1,0,2023,-0.62,1.65,0.2,2.29,,,543807.0,0,1,Top,191.91,123.9,,,642336,,,6.019373912176119,-137.72803471921637,-7.577856509569703,-9.236952560963504,31.43720846858478,-9.721471018385476,3.69,1.7,263.0,102.4,13.0,95.5,2322.0,6.9,718061,671737,642336,670042,670764,670623,677551,668227,642350,666139,53.65,0.909,0.882,0.9,1.0,1.0,0.0,4.0,2,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,203.0,-0.052,0.633,Bo,Bichette
