pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,player_first_name,player_last_name
SI,2023-05-13,91.4,2.71,5.42,"Verdugo, Alex",657077,571927,,swinging_strike,,,,,12,Alex Verdugo called out on strikes.,R,L,L,BOS,STL,S,,,2,1,2023,1.57,1.17,1.53,3.01,,,622569.0,1,5,Bot,,,,,668800,,,-6.359975324019844,-133.1675282341074,-2.820210489075273,20.048067057360768,24.455193508609867,-17.70802546371912,3.4,1.52,,,,92.2,2297.0,6.4,718196,571927,668800,502671,669242,571448,657557,660766,666185,663457,54.13,,,,,,,,37,4,Sinker,3,0,3,0,0,3,3,0,Standard,Standard,111.0,0.0,-0.072,Alex,Verdugo
SI,2023-05-13,93.5,2.66,5.26,"Verdugo, Alex",657077,571927,,called_strike,,,,,8,Alex Verdugo called out on strikes.,R,L,L,BOS,STL,S,,,2,0,2023,1.56,0.94,0.27,1.82,,,622569.0,1,5,Bot,,,,,668800,,,-9.729567911736144,-135.74691522025364,-5.27738414660217,21.38854956570265,28.158689153051466,-19.526892106157305,3.37,1.52,,,,94.8,2247.0,7.0,718196,571927,668800,502671,669242,571448,657557,660766,666185,663457,53.48,,,,,,,,37,3,Sinker,3,0,3,0,0,3,3,0,Standard,Standard,119.0,0.0,-0.084,Alex,Verdugo
SI,2023-05-13,93.1,2.45,5.29,"Verdugo, Alex",657077,571927,,ball,,,,,13,Alex Verdugo called out on strikes.,R,L,L,BOS,STL,B,,,1,0,2023,1.34,0.9,-1.1,1.31,,,622569.0,1,5,Bot,,,,,668800,,,-12.16243597589957,-134.95372477222827,-6.465553940682568,18.906826158662085,28.03317047265637,-19.896673356210812,3.4,1.52,,,,94.3,2297.0,7.1,718196,571927,668800,502671,669242,571448,657557,660766,666185,663457,53.41,,,,,,,,37,2,Sinker,3,0,3,0,0,3,3,0,Standard,Standard,114.0,0.0,0.069,Alex,Verdugo
CU,2023-05-13,77.8,2.64,5.28,"Verdugo, Alex",657077,571927,,ball,,,,,13,Alex Verdugo called out on strikes.,R,L,L,BOS,STL,B,,,0,0,2023,-1.12,-0.64,-0.41,1.21,,,622569.0,1,5,Bot,,,,,668800,,,-4.534772884586676,-113.1134412637219,-0.4932057031099729,-8.463430639222237,24.55347168124121,-37.72622093205362,3.4,1.52,,,,77.9,2328.0,6.8,718196,571927,668800,502671,669242,571448,657557,660766,666185,663457,53.68,,,,,,,,37,1,Curveball,3,0,3,0,0,3,3,0,Standard,Standard,319.0,0.0,0.046,Alex,Verdugo
CU,2023-05-13,79.7,2.76,5.35,"Verdugo, Alex",657077,571927,hit_by_pitch,hit_by_pitch,,,,,12,Alex Verdugo hit by pitch.,R,L,L,BOS,STL,B,,,2,0,2023,-1.11,-0.32,1.86,3.66,,622569.0,,1,3,Bot,,,,,668800,,,0.1104407003678191,-116.07574736227916,3.5980392981005904,-10.078451942610902,20.49615187336311,-35.8802534013694,3.4,1.52,,,,80.1,2348.0,6.4,718196,571927,668800,502671,669242,571448,657557,660766,666185,663457,54.11,,,0.7,1.0,0.0,0.0,,22,3,Curveball,1,0,1,0,0,1,1,0,Standard,Standard,319.0,0.015,0.213,Alex,Verdugo
CU,2023-05-13,80.8,2.71,5.32,"Verdugo, Alex",657077,571927,,ball,,,,,8,Alex Verdugo hit by pitch.,R,L,L,BOS,STL,B,,,1,0,2023,-1.04,-0.49,-0.19,1.68,,622569.0,,1,3,Bot,,,,,668800,,,-4.503970124492127,-117.67276590490624,-0.5787272395556544,-8.897848131327029,21.381199043279835,-36.82899342373712,3.37,1.55,,,,81.4,2360.0,6.5,718196,571927,668800,502671,669242,571448,657557,660766,666185,663457,53.95,,,,,,,,22,2,Curveball,1,0,1,0,0,1,1,0,Standard,Standard,327.0,0.0,0.022,Alex,Verdugo
SI,2023-05-13,95.2,2.77,5.34,"Verdugo, Alex",657077,571927,,ball,,,,,12,Alex Verdugo hit by pitch.,R,L,L,BOS,STL,B,,,0,0,2023,1.27,0.8,0.25,3.6,,622569.0,,1,3,Bot,,,,,668800,,,-9.49487227379154,-138.33829169141006,-0.6807456183162571,18.399248368478453,31.154215838954475,-21.946478084026477,3.46,1.6,,,,95.6,2348.0,6.6,718196,571927,668800,502671,669242,571448,657557,660766,666185,663457,53.9,,,,,,,,22,1,Sinker,1,0,1,0,0,1,1,0,Standard,Standard,118.0,0.0,0.041,Alex,Verdugo
ST,2023-05-13,81.5,-1.35,6.21,"Verdugo, Alex",657077,572403,field_out,hit_into_play,,,,,1,Alex Verdugo flies out to center fielder Dylan Carlson.,R,L,R,BOS,STL,X,8.0,fly_ball,0,2,2023,1.17,-0.14,-0.34,3.12,,,,2,7,Bot,144.65,100.83,,,668800,,,0.0118600563577574,-118.85303381088492,-0.154803226867038,11.12266440037609,21.360222280494668,-33.72368959382599,3.4,1.52,250.0,95.1,46.0,81.9,2229.0,6.3,718196,572403,668800,502671,669242,571448,657557,660766,666185,663457,54.22,0.003,0.003,0.0,1.0,0.0,0.0,3.0,53,3,Sweeper,3,1,3,1,1,3,3,1,Strategic,Standard,56.0,-0.006,-0.058,Alex,Verdugo
CH,2023-05-13,90.5,-1.07,6.31,"Verdugo, Alex",657077,572403,,foul,,,,,7,Alex Verdugo flies out to center fielder Dylan Carlson.,R,L,R,BOS,STL,S,,,0,1,2023,-0.7,0.64,-0.52,2.03,,,,2,7,Bot,,,,,668800,,,2.895134317850319,-131.84135714102766,-6.196991602796741,-8.738606597461928,24.78078463306822,-23.70746860485601,3.4,1.52,192.0,70.4,37.0,91.6,1587.0,6.6,718196,572403,668800,502671,669242,571448,657557,660766,666185,663457,53.85,,,,,,,,53,2,Changeup,3,1,3,1,1,3,3,1,Standard,Standard,207.0,0.0,-0.025,Alex,Verdugo
SI,2023-05-13,95.0,-1.02,6.28,"Verdugo, Alex",657077,572403,,called_strike,,,,,6,Alex Verdugo flies out to center fielder Dylan Carlson.,R,L,R,BOS,STL,S,,,0,0,2023,-0.93,0.82,0.36,2.36,,,,2,7,Bot,,,,,668800,,,5.706676628818981,-138.31489286064266,-6.522495521086128,-13.151592805582396,27.09165638245957,-20.44458852374558,3.46,1.52,,,,95.7,2250.0,6.4,718196,572403,668800,502671,669242,571448,657557,660766,666185,663457,54.11,,,,,,,,53,1,Sinker,3,1,3,1,1,3,3,1,Standard,Standard,203.0,0.0,-0.021,Alex,Verdugo
SI,2023-05-13,95.6,2.61,5.48,"Verdugo, Alex",657077,571927,field_out,hit_into_play,,,,,5,Alex Verdugo lines out sharply to third baseman Nolan Arenado.,R,L,L,BOS,STL,X,5.0,line_drive,0,1,2023,1.19,0.93,-0.24,2.81,,,,0,1,Bot,105.45,162.85,,,668800,,,-10.310414411511015,-138.93986998396494,-3.561453184913104,17.607793472919298,28.550346196401144,-19.52512545136668,3.4,1.52,159.0,100.2,8.0,96.9,2290.0,6.9,718196,571927,668800,502671,669242,571448,657557,660766,666185,663457,53.57,0.583,0.53,0.0,1.0,0.0,0.0,4.0,5,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,120.0,-0.021,-0.198,Alex,Verdugo
SI,2023-05-13,95.1,2.58,5.51,"Verdugo, Alex",657077,571927,,foul,,,,,3,Alex Verdugo lines out sharply to third baseman Nolan Arenado.,R,L,L,BOS,STL,S,,,0,0,2023,1.14,0.79,0.52,3.04,,,,0,1,Bot,,,,,668800,,,-8.006519714498497,-138.30171565836693,-2.6338345722661343,16.3523247186479,30.311356095724044,-21.58984210803256,3.4,1.52,119.0,60.2,65.0,95.9,2344.0,6.7,718196,571927,668800,502671,669242,571448,657557,660766,666185,663457,53.78,,,,,,,,5,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,123.0,0.0,-0.037,Alex,Verdugo
CU,2023-05-12,71.3,-0.91,6.31,"Verdugo, Alex",657077,425794,field_out,hit_into_play,,,,,9,Alex Verdugo lines out sharply to first baseman Paul Goldschmidt.,R,L,R,BOS,STL,X,3.0,line_drive,3,2,2023,1.4,-1.15,0.59,1.99,,,,0,5,Bot,174.56,151.21,,,668800,,,0.60152774583613,-103.766026467088,1.06618167367886,9.876887062867976,19.55062476543124,-40.84559432344327,3.49,1.56,170.0,104.6,9.0,70.6,2617.0,6.0,718211,425794,668800,502671,669242,571448,657557,660766,666185,663457,54.5,0.731,0.687,0.0,1.0,0.0,0.0,4.0,39,6,Curveball,4,2,4,2,2,4,4,2,Strategic,Standard,39.0,-0.014,-0.314,Alex,Verdugo
FC,2023-05-12,82.9,-0.89,6.26,"Verdugo, Alex",657077,425794,,foul,,,,,6,Alex Verdugo lines out sharply to first baseman Paul Goldschmidt.,R,L,R,BOS,STL,S,,,3,1,2023,0.58,0.7,0.5,2.4,,,,0,5,Bot,,,,,668800,,,2.057696661414301,-120.80549424879696,-3.837103785579972,5.3506126842200175,20.123740547867083,-24.805178991075547,3.49,1.56,167.0,65.5,60.0,83.7,2227.0,6.4,718211,425794,668800,502671,669242,571448,657557,660766,666185,663457,54.07,,,,,,,,39,5,Cutter,4,2,4,2,2,4,4,2,Strategic,Standard,169.0,0.0,-0.087,Alex,Verdugo
SI,2023-05-12,86.0,-1.0,6.15,"Verdugo, Alex",657077,425794,,foul,,,,,2,Alex Verdugo lines out sharply to first baseman Paul Goldschmidt.,R,L,R,BOS,STL,S,,,3,0,2023,-0.78,1.17,0.01,3.1,,,,0,5,Bot,,,,,668800,,,4.010684792304937,-125.3596203900992,-3.479199680163072,-9.05842438996431,21.761161814499843,-19.240698489815767,3.49,1.56,164.0,64.9,60.0,87.1,2136.0,6.6,718211,425794,668800,502671,669242,571448,657557,660766,666185,663457,53.91,,,,,,,,39,4,Sinker,4,2,4,2,2,4,4,2,Standard,Standard,204.0,0.0,-0.077,Alex,Verdugo
CU,2023-05-12,70.7,-0.9,6.34,"Verdugo, Alex",657077,425794,,ball,,,,,14,Alex Verdugo lines out sharply to first baseman Paul Goldschmidt.,R,L,R,BOS,STL,B,,,2,0,2023,1.01,-1.23,0.41,0.73,,,,0,5,Bot,,,,,668800,,,0.858067486755453,-102.92242988219948,-1.1517588668695782,6.910347690676371,20.29114352587485,-40.84142260688475,3.14,1.43,,,,69.9,2695.0,6.0,718211,425794,668800,502671,669242,571448,657557,660766,666185,663457,54.45,,,,,,,,39,3,Curveball,4,2,4,2,2,4,4,2,Standard,Standard,40.0,0.0,0.138,Alex,Verdugo
FC,2023-05-12,83.3,-1.13,6.23,"Verdugo, Alex",657077,425794,,ball,,,,,11,Alex Verdugo lines out sharply to first baseman Paul Goldschmidt.,R,L,R,BOS,STL,B,,,1,0,2023,0.31,0.91,-1.22,3.14,,,,0,5,Bot,,,,,668800,,,-0.8118223156909448,-121.42413599799724,-2.5037456631703585,3.252686745268715,21.7995935154869,-22.86438292765815,3.2,1.43,,,,84.0,2262.0,6.5,718211,425794,668800,502671,669242,571448,657557,660766,666185,663457,54.04,,,,,,,,39,2,Cutter,4,2,4,2,2,4,4,2,Standard,Standard,170.0,0.0,0.066,Alex,Verdugo
CH,2023-05-12,79.1,-1.13,6.22,"Verdugo, Alex",657077,425794,,ball,,,,,13,Alex Verdugo lines out sharply to first baseman Paul Goldschmidt.,R,L,R,BOS,STL,B,,,0,0,2023,-1.07,1.13,-0.81,1.1,,,,0,5,Bot,,,,,668800,,,2.703469424132271,-115.1033825202294,-6.513380904589613,-10.030865672717733,20.78392288723679,-21.10116366759464,3.14,1.4,,,,79.4,1692.0,6.4,718211,425794,668800,502671,669242,571448,657557,660766,666185,663457,54.07,,,,,,,,39,1,Changeup,4,2,4,2,2,4,4,2,Standard,Standard,222.0,0.0,0.039,Alex,Verdugo
SI,2023-05-12,87.2,-0.93,6.13,"Verdugo, Alex",657077,425794,double,hit_into_play,,,,,11,Alex Verdugo doubles (12) on a line drive to left fielder Juan Yepez.,R,L,R,BOS,STL,X,7.0,line_drive,1,2,2023,-1.16,1.13,-1.02,2.82,,,,0,4,Bot,49.27,132.07,,,668800,,,2.199793382747881,-126.92270772290506,-4.084046937181737,-12.988579943622424,28.075603709187263,-19.37443688983856,3.49,1.56,196.0,90.3,12.0,87.5,2120.0,6.6,718211,425794,668800,502671,669242,571448,657557,660766,666185,663457,53.86,0.814,0.783,1.25,1.0,1.0,1.0,4.0,27,4,Sinker,0,2,0,2,2,0,0,2,Strategic,Standard,201.0,0.076,0.675,Alex,Verdugo
CU,2023-05-12,72.1,-0.98,6.29,"Verdugo, Alex",657077,425794,,foul,,,,,8,Alex Verdugo doubles (12) on a line drive to left fielder Juan Yepez.,R,L,R,BOS,STL,S,,,1,1,2023,1.33,-1.2,-0.26,1.82,,,,0,4,Bot,,,,,668800,,,-0.8295623390251363,-104.91960724102763,0.7064641653570223,9.841701862193885,20.75677722443673,-41.28333948398672,3.49,1.56,,,,71.1,2647.0,5.9,718211,425794,668800,502671,669242,571448,657557,660766,666185,663457,54.56,,,,,,,,27,3,Curveball,0,2,0,2,2,0,0,2,Standard,Standard,47.0,0.0,-0.053,Alex,Verdugo
SI,2023-05-12,86.9,-0.99,6.19,"Verdugo, Alex",657077,425794,,called_strike,,,,,9,Alex Verdugo doubles (12) on a line drive to left fielder Juan Yepez.,R,L,R,BOS,STL,S,,,1,0,2023,-1.1,1.27,0.57,1.53,,,,0,4,Bot,,,,,668800,,,6.03093327391751,-126.23394439351416,-7.607714093898386,-12.998616643137122,25.275860030912177,-17.182727284763107,3.2,1.49,,,,87.4,2161.0,6.6,718211,425794,668800,502671,669242,571448,657557,660766,666185,663457,53.86,,,,,,,,27,2,Sinker,0,2,0,2,2,0,0,2,Standard,Standard,208.0,0.0,-0.046,Alex,Verdugo
FC,2023-05-12,82.0,-1.17,6.23,"Verdugo, Alex",657077,425794,,ball,,,,,14,Alex Verdugo doubles (12) on a line drive to left fielder Juan Yepez.,R,L,R,BOS,STL,B,,,0,0,2023,0.58,0.46,0.91,1.87,,,,0,4,Bot,,,,,668800,,,3.598057296622863,-119.3296215771598,-4.204833996923389,4.892287744158039,22.50963923104609,-27.22337909886235,3.33,1.49,,,,82.5,2373.0,6.6,718211,425794,668800,502671,669242,571448,657557,660766,666185,663457,53.91,,,,,,,,27,1,Cutter,0,2,0,2,2,0,0,2,Standard,Standard,150.0,0.0,0.039,Alex,Verdugo
SL,2023-05-12,91.2,-0.41,5.88,"Verdugo, Alex",657077,664854,strikeout,swinging_strike,,,,,14,Alex Verdugo strikes out swinging.,R,L,R,BOS,STL,S,2.0,,2,2,2023,0.62,-0.1,0.75,1.34,,,,2,9,Bot,,,,,668663,,,1.59030088905474,-132.9286859821836,-5.42419499480073,7.1128199808001735,26.401459783231108,-32.44432320037112,3.49,1.56,,,,92.4,2524.0,6.7,718211,664854,668663,502671,669242,571448,657557,680977,666185,663457,53.75,,,0.0,1.0,0.0,0.0,,77,8,Slider,6,8,6,8,8,6,6,8,Strategic,Standard,130.0,-0.014,-0.09,Alex,Verdugo
FF,2023-05-12,101.8,-0.1,5.98,"Verdugo, Alex",657077,664854,,foul,,,,,4,Alex Verdugo strikes out swinging.,R,L,R,BOS,STL,S,,,2,2,2023,-0.15,1.61,-0.76,2.7,,,,2,9,Bot,,,,,668663,,,-1.4864504026470744,-148.1088493509352,-7.813755115196459,-1.8699426233445724,35.76742861841035,-6.863838978190872,3.49,1.56,279.0,90.6,21.0,102.2,2695.0,6.6,718211,664854,668663,502671,669242,571448,657557,680977,666185,663457,53.94,,,,,,,,77,7,4-Seam Fastball,6,8,6,8,8,6,6,8,Strategic,Standard,197.0,0.0,0.0,Alex,Verdugo
FF,2023-05-12,101.0,-0.31,5.97,"Verdugo, Alex",657077,664854,,foul,,,,,11,Alex Verdugo strikes out swinging.,R,L,R,BOS,STL,S,,,2,2,2023,-0.32,1.44,-0.05,3.72,,,,2,9,Bot,,,,,668663,,,1.46859939654198,-147.10525731969415,-4.431600997400724,-4.9431675900833385,32.47058786350051,-10.40680685311256,3.49,1.56,263.0,82.4,48.0,101.5,2716.0,6.3,718211,664854,668663,502671,669242,571448,657557,680977,666185,663457,54.16,,,,,,,,77,6,4-Seam Fastball,6,8,6,8,8,6,6,8,Strategic,Standard,192.0,0.0,0.0,Alex,Verdugo
CU,2023-05-12,84.4,-0.2,5.95,"Verdugo, Alex",657077,664854,,ball,,,,,14,Alex Verdugo strikes out swinging.,R,L,R,BOS,STL,B,,,1,2,2023,0.32,-1.16,0.08,0.56,,,,2,9,Bot,,,,,668663,,,0.0425961910977661,-123.06935320162503,-3.9612766776401847,3.218772888575785,22.403407486235736,-43.51884520770099,3.17,1.4,,,,85.4,2665.0,6.6,718211,664854,668663,502671,669242,571448,657557,680977,666185,663457,53.88,,,,,,,,77,5,Curveball,6,8,6,8,8,6,6,8,Strategic,Standard,28.0,0.0,0.018,Alex,Verdugo
FF,2023-05-12,101.9,-0.36,5.98,"Verdugo, Alex",657077,664854,,foul,,,,,3,Alex Verdugo strikes out swinging.,R,L,R,BOS,STL,S,,,1,2,2023,-0.34,1.62,0.38,3.19,,,,2,9,Bot,,,,,668663,,,2.903794133434075,-148.27903609209835,-6.454955972544314,-5.689984826737075,35.52068488404354,-7.007481416437323,3.49,1.56,,,,102.2,2728.0,6.5,718211,664854,668663,502671,669242,571448,657557,680977,666185,663457,54.04,,,,,,,,77,4,4-Seam Fastball,6,8,6,8,8,6,6,8,Strategic,Standard,199.0,0.0,0.0,Alex,Verdugo
CU,2023-05-12,82.5,-0.22,5.96,"Verdugo, Alex",657077,664854,,foul,,,,,5,Alex Verdugo strikes out swinging.,R,L,R,BOS,STL,S,,,1,1,2023,0.34,-0.85,0.14,2.73,,,,2,9,Bot,,,,,668663,,,0.1667113670174241,-120.25453901186184,0.7915908769970077,3.251686822843143,22.779899696465726,-40.8158433669854,3.49,1.56,5.0,89.8,-28.0,82.8,2564.0,6.4,718211,664854,668663,502671,669242,571448,657557,680977,666185,663457,54.14,,,,,,,,77,3,Curveball,6,8,6,8,8,6,6,8,Strategic,Standard,31.0,0.0,-0.026,Alex,Verdugo
FF,2023-05-12,101.4,-0.29,5.96,"Verdugo, Alex",657077,664854,,called_strike,,,,,11,Alex Verdugo strikes out swinging.,R,L,R,BOS,STL,S,,,1,0,2023,-0.34,1.39,-0.99,3.07,,,,2,9,Bot,,,,,668663,,,-1.1239265301420427,-147.56378096583165,-6.094477701185928,-4.700648126842915,36.351590886523546,-10.669135609229096,3.39,1.49,,,,101.5,2776.0,6.4,718211,664854,668663,502671,669242,571448,657557,680977,666185,663457,54.06,,,,,,,,77,2,4-Seam Fastball,6,8,6,8,8,6,6,8,Standard,Standard,200.0,0.0,-0.027,Alex,Verdugo
FF,2023-05-12,100.0,-0.34,5.96,"Verdugo, Alex",657077,664854,,ball,,,,,13,Alex Verdugo strikes out swinging.,R,L,R,BOS,STL,B,,,0,0,2023,-0.39,1.43,-1.19,2.35,,,,2,9,Bot,,,,,668663,,,-1.4152830184481933,-145.45153227944635,-7.939411406425346,-5.258606251807378,34.75740649989078,-10.26945482296886,3.23,1.49,,,,100.2,2748.0,6.4,718211,664854,668663,502671,669242,571448,657557,680977,666185,663457,54.06,,,,,,,,77,1,4-Seam Fastball,6,8,6,8,8,6,6,8,Standard,Standard,202.0,0.0,0.021,Alex,Verdugo
SI,2023-05-12,88.3,-0.95,6.12,"Verdugo, Alex",657077,425794,strikeout,called_strike,,,,,8,Alex Verdugo called out on strikes.,R,L,R,BOS,STL,S,2.0,,3,2,2023,-1.2,0.98,0.23,1.93,,,,0,1,Bot,,,,,668800,,,5.38588509489535,-128.47500240320792,-6.228613635851028,-14.435940050756455,24.989609381765728,-20.20744976374285,3.36,1.52,,,,89.0,2222.0,6.6,718211,425794,668800,502671,669242,571448,657557,660766,666185,663457,53.93,,,0.0,1.0,0.0,0.0,,6,6,Sinker,0,2,0,2,2,0,0,2,Strategic,Standard,205.0,-0.022,-0.314,Alex,Verdugo
FC,2023-05-12,83.9,-1.13,6.16,"Verdugo, Alex",657077,425794,,called_strike,,,,,9,Alex Verdugo called out on strikes.,R,L,R,BOS,STL,S,,,3,1,2023,0.47,0.75,0.45,1.82,,,,0,1,Bot,,,,,668800,,,2.733478265037918,-122.22298440043208,-5.229376033243435,4.263594019314047,20.70301893409595,-23.87599684302834,3.22,1.45,,,,84.8,2355.0,6.5,718211,425794,668800,502671,669242,571448,657557,660766,666185,663457,54.0,,,,,,,,6,5,Cutter,0,2,0,2,2,0,0,2,Strategic,Standard,171.0,0.0,-0.087,Alex,Verdugo
SI,2023-05-12,87.4,-1.09,6.18,"Verdugo, Alex",657077,425794,,called_strike,,,,,8,Alex Verdugo called out on strikes.,R,L,R,BOS,STL,S,,,3,0,2023,-1.35,0.92,0.08,1.96,,,,0,1,Bot,,,,,668800,,,5.584919586529192,-127.1063454086732,-5.944503357897872,-15.77031447590134,25.06484429714472,-21.202945658767646,3.32,1.48,,,,87.5,2204.0,6.3,718211,425794,668800,502671,669242,571448,657557,660766,666185,663457,54.18,,,,,,,,6,4,Sinker,0,2,0,2,2,0,0,2,Strategic,Standard,211.0,0.0,-0.077,Alex,Verdugo
SL,2023-05-12,90.2,1.82,5.8,"Verdugo, Alex",657077,650893,strikeout,swinging_strike,,,,,14,Alex Verdugo strikes out swinging.,R,L,L,BOS,STL,S,2.0,,1,2,2023,0.06,0.41,1.12,2.34,,,,2,7,Bot,,,,,668800,,,-1.877989829288002,-131.4181761922442,-3.563620094170936,1.0961766838975766,27.075530449617997,-26.87303562485313,3.49,1.56,,,,90.4,2080.0,6.3,718211,650893,668800,502671,669242,571448,657557,680977,666185,663457,54.21,,,0.0,1.0,0.0,0.0,,58,4,Slider,4,5,4,5,5,4,4,5,Standard,Standard,166.0,-0.023,-0.072,Alex,Verdugo
SI,2023-05-12,88.0,-1.21,6.03,"Verdugo, Alex",657077,425794,,ball,,,,,13,Alex Verdugo called out on strikes.,R,L,R,BOS,STL,B,,,2,0,2023,-1.05,0.92,-1.06,1.11,,,,0,1,Bot,,,,,668800,,,2.556648831567702,-128.02685797161934,-7.781785438041788,-12.15316914303757,24.066712890199103,-20.743909099391537,3.28,1.48,,,,88.3,2190.0,6.3,718211,425794,668800,502671,669242,571448,657557,660766,666185,663457,54.2,,,,,,,,6,3,Sinker,0,2,0,2,2,0,0,2,Strategic,Strategic,207.0,0.0,0.138,Alex,Verdugo
CU,2023-05-12,79.0,1.76,5.89,"Verdugo, Alex",657077,650893,,foul,,,,,8,Alex Verdugo strikes out swinging.,R,L,L,BOS,STL,S,,,1,1,2023,-0.82,-1.09,0.18,2.03,,,,2,7,Bot,,,,,668800,,,-1.9075644789857704,-115.074352279829,0.4153024881781413,-6.927171697345806,21.42946000598071,-42.11292359128864,3.49,1.56,2.0,61.5,-42.0,79.4,2437.0,6.5,718211,650893,668800,502671,669242,571448,657557,680977,666185,663457,53.97,,,,,,,,58,3,Curveball,4,5,4,5,5,4,4,5,Standard,Standard,322.0,0.0,-0.026,Alex,Verdugo
SI,2023-05-12,87.7,-1.19,6.14,"Verdugo, Alex",657077,425794,,ball,,,,,11,Alex Verdugo called out on strikes.,R,L,R,BOS,STL,B,,,1,0,2023,-0.51,1.16,-1.1,3.0,,,,0,1,Bot,,,,,668800,,,1.2622534748666796,-127.8414996982082,-3.9102020502009776,-5.866120077277669,24.706238533875705,-18.87579838027045,3.32,1.48,,,,88.2,2240.0,6.4,718211,425794,668800,502671,669242,571448,657557,660766,666185,663457,54.14,,,,,,,,6,2,Sinker,0,2,0,2,2,0,0,2,Standard,Standard,199.0,0.0,0.066,Alex,Verdugo
SL,2023-05-12,90.6,1.72,5.79,"Verdugo, Alex",657077,650893,,called_strike,,,,,7,Alex Verdugo strikes out swinging.,R,L,L,BOS,STL,S,,,1,0,2023,-0.07,0.72,-0.75,1.81,,,,2,7,Bot,,,,,668800,,,-6.016168584633777,-131.77317079720575,-5.585858265540736,0.3622270122415773,26.560085102586385,-22.846204023971985,3.29,1.46,,,,90.9,2283.0,6.4,718211,650893,668800,502671,669242,571448,657557,680977,666185,663457,54.1,,,,,,,,58,2,Slider,4,5,4,5,5,4,4,5,Standard,Standard,162.0,0.0,-0.027,Alex,Verdugo
SL,2023-05-12,91.6,1.8,5.69,"Verdugo, Alex",657077,650893,,ball,,,,,13,Alex Verdugo strikes out swinging.,R,L,L,BOS,STL,B,,,0,0,2023,0.0,0.41,-1.2,1.61,,,,2,7,Bot,,,,,668800,,,-7.528315802178279,-133.17453974094056,-5.249760560209476,1.7304686761151693,30.881187814186703,-26.276125965711408,3.33,1.55,,,,90.8,2274.0,6.0,718211,650893,668800,502671,669242,571448,657557,680977,666185,663457,54.48,,,,,,,,58,1,Slider,4,5,4,5,5,4,4,5,Standard,Standard,162.0,0.0,0.021,Alex,Verdugo
SI,2023-05-12,85.8,-1.05,6.18,"Verdugo, Alex",657077,425794,,ball,,,,,11,Alex Verdugo called out on strikes.,R,L,R,BOS,STL,B,,,0,0,2023,-1.0,1.1,-1.0,2.76,,,,0,1,Bot,,,,,668800,,,2.1265612485566106,-125.0742274474982,-4.125115632154249,-10.990988900347226,22.58549574832172,-19.95454392873104,3.32,1.48,,,,86.1,2041.0,6.1,718211,425794,668800,502671,669242,571448,657557,660766,666185,663457,54.37,,,,,,,,6,1,Sinker,0,2,0,2,2,0,0,2,Standard,Standard,209.0,0.0,0.039,Alex,Verdugo
SL,2023-05-10,78.7,4.0,5.24,"Verdugo, Alex",657077,664849,field_out,hit_into_play,,,,,13,Alex Verdugo lines out to shortstop Orlando Arcia.,R,L,L,ATL,BOS,X,6.0,line_drive,3,2,2023,-1.26,-0.04,-1.0,1.75,,,,2,5,Top,120.36,150.46,,,518595,,,-8.387307900393044,-114.4441896965842,-0.6871804297336987,-9.531538955584097,20.949441383493426,-32.61866721779807,3.49,1.57,155.0,69.1,15.0,77.6,2730.0,5.5,718220,664849,518595,621566,645277,663586,606115,592696,671739,660670,54.96,0.489,0.449,0.0,1.0,0.0,0.0,2.0,35,8,Slider,0,2,2,0,2,0,2,0,Strategic,Strategic,299.0,0.008,-0.132,Alex,Verdugo
SI,2023-05-10,89.6,3.52,5.72,"Verdugo, Alex",657077,664849,,foul,,,,,1,Alex Verdugo lines out to shortstop Orlando Arcia.,R,L,L,ATL,BOS,S,,,3,2,2023,1.24,0.34,-0.81,3.12,,,,2,5,Top,,,,,518595,,,-13.140108831434544,-129.95250933554232,-1.1196081676220282,16.714226068056817,25.700177423890224,-28.30353980760988,3.49,1.57,283.0,88.2,25.0,88.7,2292.0,5.8,718220,664849,518595,621566,645277,663586,606115,592696,671739,660670,54.69,,,,,,,,35,7,Sinker,0,2,2,0,2,0,2,0,Strategic,Strategic,121.0,0.0,0.0,Alex,Verdugo
