pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,player_first_name,player_last_name
CH,2023-05-23,88.2,-2.16,5.79,"Swanson, Dansby",621020,656731,,swinging_strike,,,,,7,Dansby Swanson singles on a sharp ground ball to right fielder Starling Marte.   Matt Mervis scores.    Nico Hoerner to 2nd.,R,R,R,CHC,NYM,S,,,1,0,2023,-1.13,0.13,-0.33,1.96,670223.0,,663538.0,2,4,Bot,,,,,596142,,,6.933628999288168,-128.26437992933816,-3.5354775759217274,-13.897141624037593,26.336639067662357,-30.2180364358118,3.44,1.59,,,,89.9,1717.0,7.3,718055,656731,596142,624413,500871,683146,596019,502054,607043,516782,53.16,,,,,,,,35,2,Changeup,5,1,5,1,1,5,5,1,Standard,Standard,228.0,0.0,-0.11,Dansby,Swanson
FF,2023-05-23,94.1,-1.96,5.91,"Swanson, Dansby",621020,656731,,blocked_ball,,,,,13,Dansby Swanson singles on a sharp ground ball to right fielder Starling Marte.   Matt Mervis scores.    Nico Hoerner to 2nd.,R,R,R,CHC,NYM,B,,,0,0,2023,-0.66,1.06,-0.15,0.24,670223.0,,663538.0,2,4,Bot,,,,,596142,,,6.287836530931612,-136.61149693497495,-11.608960589325202,-9.616777371653594,27.37266536334228,-16.59256171690214,3.51,1.69,,,,96.3,2147.0,7.5,718055,656731,596142,624413,500871,683146,596019,502054,607043,516782,53.04,,,,,,,,35,1,4-Seam Fastball,5,1,5,1,1,5,5,1,Standard,Standard,211.0,0.0,0.07,Dansby,Swanson
FF,2023-05-23,93.1,-1.85,5.93,"Swanson, Dansby",621020,668665,field_error,hit_into_play,,,,,5,Dansby Swanson reaches on a throwing error by third baseman Brett Baty.   Dansby Swanson to 2nd.,R,R,R,CHC,NYM,X,5.0,ground_ball,3,2,2023,-0.09,1.17,-0.13,2.4,,,,2,8,Bot,102.31,159.9,,,596142,,,4.613987210798627,-135.57317857335903,-5.92063864387929,-2.0182958961502195,28.182837979807367,-16.598426003491326,3.44,1.59,13.0,99.1,-10.0,93.4,2213.0,6.3,718055,668665,596142,624413,643446,683146,596019,502054,607043,516782,54.18,0.257,0.275,0.9,1.0,0.0,0.0,2.0,70,8,4-Seam Fastball,7,2,7,2,2,7,7,2,Standard,Standard,196.0,0.0,0.123,Dansby,Swanson
CH,2023-05-23,87.2,-2.43,5.63,"Swanson, Dansby",621020,668665,,ball,,,,,14,Dansby Swanson reaches on a throwing error by third baseman Brett Baty.   Dansby Swanson to 2nd.,R,R,R,CHC,NYM,B,,,2,2,2023,-1.02,0.63,0.57,0.67,,,,2,8,Bot,,,,,596142,,,9.3364702897425,-126.58528672546112,-7.106467503561075,-12.761562742987731,24.27367040868324,-24.11688061621249,3.56,1.68,,,,87.7,1344.0,6.6,718055,668665,596142,624413,643446,683146,596019,502054,607043,516782,53.92,,,,,,,,70,7,Changeup,7,2,7,2,2,7,7,2,Standard,Standard,224.0,0.0,0.041,Dansby,Swanson
ST,2023-05-23,77.7,-2.7,5.72,"Swanson, Dansby",621020,668665,,foul,,,,,3,Dansby Swanson reaches on a throwing error by third baseman Brett Baty.   Dansby Swanson to 2nd.,R,R,R,CHC,NYM,S,,,2,2,2023,1.32,0.25,0.38,3.08,,,,2,8,Bot,,,,,596142,,,4.1509678198354205,-113.1498608628381,0.7740923404874225,10.626861718006817,20.21458763183659,-30.396624547259044,3.44,1.59,4.0,61.3,-36.0,77.6,2275.0,6.1,718055,668665,596142,624413,643446,683146,596019,502054,607043,516782,54.39,,,,,,,,70,6,Sweeper,7,2,7,2,2,7,7,2,Standard,Standard,64.0,0.0,0.0,Dansby,Swanson
FF,2023-05-23,93.3,-1.59,5.92,"Swanson, Dansby",621020,668665,,ball,,,,,14,Dansby Swanson reaches on a throwing error by third baseman Brett Baty.   Dansby Swanson to 2nd.,R,R,R,CHC,NYM,B,,,1,2,2023,-0.01,1.39,1.84,2.59,,,,2,8,Bot,,,,,596142,,,8.86287488678834,-135.5943748935735,-5.85481745971237,-2.1029140981531684,29.337814935504078,-13.912846219814746,3.56,1.68,,,,93.3,2219.0,6.3,718055,668665,596142,624413,643446,683146,596019,502054,607043,516782,54.19,,,,,,,,70,5,4-Seam Fastball,7,2,7,2,2,7,7,2,Standard,Standard,187.0,0.0,0.018,Dansby,Swanson
FF,2023-05-23,94.0,-1.87,5.95,"Swanson, Dansby",621020,668665,,foul,,,,,11,Dansby Swanson reaches on a throwing error by third baseman Brett Baty.   Dansby Swanson to 2nd.,R,R,R,CHC,NYM,S,,,1,2,2023,-0.16,1.42,-0.78,3.71,,,,2,8,Bot,,,,,596142,,,3.1765666714029344,-136.88403554640723,-3.2692358590068733,-2.730510186161121,29.58256432084089,-13.845602497028857,3.44,1.59,245.0,76.1,31.0,94.1,2228.0,6.3,718055,668665,596142,624413,643446,683146,596019,502054,607043,516782,54.24,,,,,,,,70,4,4-Seam Fastball,7,2,7,2,2,7,7,2,Standard,Standard,192.0,0.0,0.0,Dansby,Swanson
ST,2023-05-23,78.4,-2.66,5.73,"Swanson, Dansby",621020,668665,,ball,,,,,14,Dansby Swanson reaches on a throwing error by third baseman Brett Baty.   Dansby Swanson to 2nd.,R,R,R,CHC,NYM,B,,,0,2,2023,1.35,0.24,0.39,1.27,,,,2,8,Bot,,,,,596142,,,4.100618500639825,-114.1221250311058,-3.243057881468062,11.092689066525816,20.327793731842387,-29.71480009877774,3.52,1.68,,,,78.4,2264.0,6.2,718055,668665,596142,624413,643446,683146,596019,502054,607043,516782,54.31,,,,,,,,70,3,Sweeper,7,2,7,2,2,7,7,2,Standard,Standard,68.0,0.0,0.014,Dansby,Swanson
FF,2023-05-23,93.8,-1.74,5.96,"Swanson, Dansby",621020,668665,,foul,,,,,12,Dansby Swanson reaches on a throwing error by third baseman Brett Baty.   Dansby Swanson to 2nd.,R,R,R,CHC,NYM,S,,,0,1,2023,0.17,1.37,0.25,3.7,,,,2,8,Bot,,,,,596142,,,4.764312359681479,-136.50934551888392,-3.131250071473712,1.065087107216235,31.445664494989035,-14.53866443758516,3.44,1.59,104.0,87.0,73.0,93.8,2164.0,6.4,718055,668665,596142,624413,643446,683146,596019,502054,607043,516782,54.1,,,,,,,,70,2,4-Seam Fastball,7,2,7,2,2,7,7,2,Standard,Standard,191.0,0.0,-0.025,Dansby,Swanson
FF,2023-05-23,94.9,-1.94,5.93,"Swanson, Dansby",621020,668665,,foul,,,,,1,Dansby Swanson reaches on a throwing error by third baseman Brett Baty.   Dansby Swanson to 2nd.,R,R,R,CHC,NYM,S,,,0,0,2023,-0.2,1.45,-0.51,2.99,,,,2,8,Bot,,,,,596142,,,4.189066567503391,-138.01647193493994,-5.2366538474113336,-3.5319790310808803,32.02245402076755,-12.63805040665244,3.44,1.59,200.0,72.7,50.0,94.7,2163.0,6.3,718055,668665,596142,624413,643446,683146,596019,502054,607043,516782,54.21,,,,,,,,70,1,4-Seam Fastball,7,2,7,2,2,7,7,2,Standard,Standard,198.0,0.0,-0.021,Dansby,Swanson
CH,2023-05-23,88.0,-2.07,5.72,"Swanson, Dansby",621020,656731,strikeout,swinging_strike,,,,,13,Dansby Swanson strikes out swinging.,R,R,R,CHC,NYM,S,2.0,,3,2,2023,-1.32,0.44,-1.21,1.94,,,,0,3,Bot,,,,,596142,,,4.917847143704865,-128.06361481834224,-4.105790523879022,-15.56091979477582,24.56613391391382,-26.659876501570334,3.44,1.59,,,,90.0,1752.0,7.3,718055,656731,596142,624413,500871,683146,596019,502054,607043,516782,53.15,,,0.0,1.0,0.0,0.0,,22,6,Changeup,4,0,4,0,0,4,4,0,Standard,Standard,230.0,-0.007,-0.314,Dansby,Swanson
FF,2023-05-23,95.7,-1.95,5.86,"Swanson, Dansby",621020,656731,,ball,,,,,14,Dansby Swanson strikes out swinging.,R,R,R,CHC,NYM,B,,,2,2,2023,-0.5,1.28,0.92,2.09,,,,0,3,Bot,,,,,596142,,,8.86964031233929,-138.9939130467274,-7.344448487382848,-8.44362295012534,30.499690736081472,-14.100751603178615,3.5,1.65,,,,97.5,2294.0,7.3,718055,656731,596142,624413,500871,683146,596019,502054,607043,516782,53.15,,,,,,,,22,5,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,214.0,0.0,0.108,Dansby,Swanson
FF,2023-05-23,93.5,-1.89,5.86,"Swanson, Dansby",621020,656731,,called_strike,,,,,9,Dansby Swanson strikes out swinging.,R,R,R,CHC,NYM,S,,,2,1,2023,-0.57,1.33,0.33,2.16,,,,0,3,Bot,,,,,596142,,,7.123833930803647,-135.94016157006706,-6.856428816132459,-8.610144167231471,28.458684580970512,-14.344033573059534,3.5,1.65,,,,95.4,2205.0,7.3,718055,656731,596142,624413,500871,683146,596019,502054,607043,516782,53.16,,,,,,,,22,4,4-Seam Fastball,4,0,4,0,0,4,4,0,Strategic,Standard,218.0,0.0,-0.073,Dansby,Swanson
CH,2023-05-23,87.1,-2.13,5.77,"Swanson, Dansby",621020,656731,,called_strike,,,,,5,Dansby Swanson strikes out swinging.,R,R,R,CHC,NYM,S,,,2,0,2023,-1.23,0.57,0.23,2.56,,,,0,3,Bot,,,,,596142,,,8.35160243400686,-126.61864149758084,-2.789978121460776,-14.913666112058552,23.01006760561189,-25.672953274176603,3.52,1.68,,,,88.9,1691.0,7.2,718055,656731,596142,624413,500871,683146,596019,502054,607043,516782,53.27,,,,,,,,22,3,Changeup,4,0,4,0,0,4,4,0,Strategic,Standard,226.0,0.0,-0.062,Dansby,Swanson
CH,2023-05-23,87.6,-1.99,5.77,"Swanson, Dansby",621020,656731,,ball,,,,,14,Dansby Swanson strikes out swinging.,R,R,R,CHC,NYM,B,,,1,0,2023,-1.26,0.7,0.94,0.91,,,,0,3,Bot,,,,,596142,,,9.835184829484858,-127.11963269925302,-7.23035868746873,-15.532773171246458,22.559789494330065,-23.30670145185568,3.5,1.65,,,,89.7,1764.0,7.4,718055,656731,596142,624413,500871,683146,596019,502054,607043,516782,53.1,,,,,,,,22,2,Changeup,4,0,4,0,0,4,4,0,Strategic,Standard,228.0,0.0,0.066,Dansby,Swanson
SL,2023-05-23,82.0,-2.09,5.86,"Swanson, Dansby",621020,656731,,ball,,,,,14,Dansby Swanson strikes out swinging.,R,R,R,CHC,NYM,B,,,0,0,2023,0.35,-0.34,1.41,1.15,,,,0,3,Bot,,,,,596142,,,7.393794354204961,-119.14140225651944,-3.42495801512505,1.8008166886104322,24.20585891871448,-34.956842518437924,3.54,1.7,,,,83.4,2109.0,7.4,718055,656731,596142,624413,500871,683146,596019,502054,607043,516782,53.06,,,,,,,,22,1,Slider,4,0,4,0,0,4,4,0,Strategic,Standard,68.0,0.0,0.039,Dansby,Swanson
FF,2023-05-23,94.2,-1.77,5.95,"Swanson, Dansby",621020,668665,strikeout,swinging_strike,,,,,11,Dansby Swanson strikes out swinging.,R,R,R,CHC,NYM,S,2.0,,2,2,2023,0.0,1.17,-0.43,3.64,,,670223.0,1,6,Bot,,,,,596142,,,3.482737977494024,-137.22229603707714,-2.947470783879238,-0.7571002955051218,29.131326577654047,-16.92366217656236,3.44,1.59,,,,94.3,2099.0,6.2,718055,668665,596142,624413,500871,683146,596019,502054,607043,516782,54.3,,,0.0,1.0,0.0,0.0,,53,6,4-Seam Fastball,6,2,6,2,2,6,6,2,Standard,Standard,191.0,-0.005,-0.271,Dansby,Swanson
ST,2023-05-23,79.1,-2.78,5.7,"Swanson, Dansby",621020,668665,,ball,,,,,14,Dansby Swanson strikes out swinging.,R,R,R,CHC,NYM,B,,,1,2,2023,1.81,-0.05,1.16,1.09,,,670223.0,1,6,Bot,,,,,596142,,,5.227526092175946,-115.03529566451128,-3.104682727961383,14.887354200786596,23.23775081333552,-32.25652770626678,3.52,1.65,,,,78.9,2401.0,6.4,718055,668665,596142,624413,500871,683146,596019,502054,607043,516782,54.1,,,,,,,,53,5,Sweeper,6,2,6,2,2,6,6,2,Standard,Standard,67.0,0.0,0.051,Dansby,Swanson
FF,2023-05-23,95.6,-1.68,5.96,"Swanson, Dansby",621020,668665,,foul,,,,,9,Dansby Swanson strikes out swinging.,R,R,R,CHC,NYM,S,,,1,2,2023,-0.12,1.44,0.37,2.01,,,670223.0,1,6,Bot,,,,,596142,,,5.66318577299498,-138.95496776757375,-8.034455778371829,-2.811241222540418,30.66848266484797,-11.85051361051486,3.44,1.59,231.0,76.0,28.0,95.6,2264.0,6.3,718055,668665,596142,624413,500871,683146,596019,502054,607043,516782,54.2,,,,,,,,53,4,4-Seam Fastball,6,2,6,2,2,6,6,2,Standard,Standard,189.0,0.0,0.0,Dansby,Swanson
ST,2023-05-23,77.3,-2.78,5.78,"Swanson, Dansby",621020,668665,,foul,,,,,7,Dansby Swanson strikes out swinging.,R,R,R,CHC,NYM,S,,,1,1,2023,1.48,-0.07,-0.3,2.0,,,670223.0,1,6,Bot,,,,,596142,,,2.597335419672125,-112.4893502005964,-0.9083159223359712,12.000336619011833,21.96069271431324,-32.835896211120584,3.44,1.59,4.0,59.8,-28.0,77.0,2428.0,6.2,718055,668665,596142,624413,500871,683146,596019,502054,607043,516782,54.25,,,,,,,,53,3,Sweeper,6,2,6,2,2,6,6,2,Standard,Standard,60.0,0.0,-0.064,Dansby,Swanson
