pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,player_first_name,player_last_name
SL,2023-05-24,80.4,-1.53,5.09,"Goldschmidt, Paul",502671,594902,strikeout,swinging_strike,,,,,14,Paul Goldschmidt strikes out swinging.,R,R,R,CIN,STL,S,2.0,,2,2,2023,0.8,0.18,1.26,2.13,,,,0,5,Top,,,,,663886,,,4.710702732526518,-117.01115308159902,-0.2066982176672438,6.437788872810006,22.15593858901757,-30.67950970729061,3.4,1.61,,,,81.1,2130.0,6.8,718041,594902,663886,668715,663697,621028,680574,669222,676480,656413,53.75,,,0.0,1.0,0.0,0.0,,44,6,Slider,6,2,2,6,2,6,2,6,Strategic,Standard,75.0,0.016,-0.205,Paul,Goldschmidt
SI,2023-05-24,93.6,-1.2,5.25,"Goldschmidt, Paul",502671,594902,,foul,,,,,3,Paul Goldschmidt strikes out swinging.,R,R,R,CIN,STL,S,,,2,2,2023,-1.02,1.49,0.79,2.94,,,,0,5,Top,,,,,663886,,,7.450909241914404,-136.12837977722305,-3.5515965034653303,-14.33893849208568,28.592000607356557,-13.004322692927662,3.4,1.61,218.0,86.0,59.0,94.2,2194.0,6.6,718041,594902,663886,668715,663697,621028,680574,669222,676480,656413,53.9,,,,,,,,44,5,Sinker,6,2,2,6,2,6,2,6,Strategic,Standard,214.0,0.0,0.0,Paul,Goldschmidt
CH,2023-05-24,85.9,-1.32,5.17,"Goldschmidt, Paul",502671,594902,,ball,,,,,13,Paul Goldschmidt strikes out swinging.,R,R,R,CIN,STL,B,,,1,2,2023,-1.4,0.5,-0.1,0.68,,,,0,5,Top,,,,,663886,,,5.799288535405198,-124.97517461735823,-5.441868254111187,-15.85618704395593,24.722492172758844,-26.06763187246941,3.4,1.61,,,,86.8,1614.0,6.8,718041,594902,663886,668715,663697,621028,680574,669222,676480,656413,53.7,,,,,,,,44,4,Changeup,6,2,2,6,2,6,2,6,Standard,Standard,241.0,0.0,0.03,Paul,Goldschmidt
FF,2023-05-24,91.5,-1.2,5.36,"Goldschmidt, Paul",502671,594902,,ball,,,,,11,Paul Goldschmidt strikes out swinging.,R,R,R,CIN,STL,B,,,0,2,2023,-0.65,1.24,-0.65,4.32,,,,0,5,Top,,,,,663886,,,2.8237295559451576,-133.28190429777322,0.5698581993524426,-8.392015620846115,28.929200741955743,-17.734334939560014,3.4,1.61,,,,91.8,2023.0,6.5,718041,594902,663886,668715,663697,621028,680574,669222,676480,656413,54.04,,,,,,,,44,3,4-Seam Fastball,6,2,2,6,2,6,2,6,Standard,Standard,213.0,0.0,0.026,Paul,Goldschmidt
SI,2023-05-24,91.4,-1.39,5.17,"Goldschmidt, Paul",502671,594902,,foul,,,,,7,Paul Goldschmidt strikes out swinging.,R,R,R,CIN,STL,S,,,0,1,2023,-1.23,0.76,-0.77,1.84,,,,0,5,Top,,,,,663886,,,4.286205912790487,-133.16817085080217,-4.281042682504342,-15.625254181887684,25.28653049381748,-22.3794356857026,3.4,1.61,273.0,85.7,32.0,93.0,1977.0,6.9,718041,594902,663886,668715,663697,621028,680574,669222,676480,656413,53.59,,,,,,,,44,2,Sinker,6,2,2,6,2,6,2,6,Standard,Standard,220.0,0.0,-0.049,Paul,Goldschmidt
SI,2023-05-24,91.1,-1.31,5.16,"Goldschmidt, Paul",502671,594902,,called_strike,,,,,4,Paul Goldschmidt strikes out swinging.,R,R,R,CIN,STL,S,,,0,0,2023,-1.18,0.72,-0.45,2.69,,,,0,5,Top,,,,,663886,,,4.719523944002459,-132.73779498037842,-1.9753284175890824,-15.00475597382327,23.3775529146982,-23.399766629179545,3.4,1.61,,,,92.5,1871.0,6.7,718041,594902,663886,668715,663697,621028,680574,669222,676480,656413,53.82,,,,,,,,44,1,Sinker,6,2,2,6,2,6,2,6,Standard,Standard,220.0,0.0,-0.037,Paul,Goldschmidt
SI,2023-05-24,92.7,-1.32,5.14,"Goldschmidt, Paul",502671,594902,field_out,hit_into_play,,,,,6,Paul Goldschmidt flies out to right fielder Stuart Fairchild.,R,R,R,CIN,STL,X,9.0,fly_ball,3,2,2023,-1.09,1.14,0.51,2.5,,,,0,3,Top,213.62,105.97,,,663886,,,7.122527539979333,-134.87675600319935,-3.5037025603484984,-14.832718630878444,26.732943819064445,-17.665343852098086,3.4,1.61,315.0,97.1,44.0,93.7,2101.0,6.7,718041,594902,663886,668715,663697,621028,680574,669222,676480,656413,53.8,0.017,0.025,0.0,1.0,0.0,0.0,3.0,23,6,Sinker,4,0,0,4,0,4,0,4,Standard,Standard,216.0,0.017,-0.314,Paul,Goldschmidt
SL,2023-05-24,78.6,-1.4,5.09,"Goldschmidt, Paul",502671,594902,,ball,,,,,14,Paul Goldschmidt flies out to right fielder Stuart Fairchild.,R,R,R,CIN,STL,B,,,2,2,2023,1.03,-0.02,1.2,1.68,,,,0,3,Top,,,,,663886,,,3.75687809103818,-114.4669593224692,-0.5071098489389468,8.324467163827283,21.841997964109915,-32.43572714457047,3.4,1.61,,,,79.3,2135.0,6.8,718041,594902,663886,668715,663697,621028,680574,669222,676480,656413,53.7,,,,,,,,23,5,Slider,4,0,0,4,0,4,0,4,Standard,Standard,74.0,0.0,0.108,Paul,Goldschmidt
FF,2023-05-24,90.3,-1.29,5.32,"Goldschmidt, Paul",502671,594902,,ball,,,,,12,Paul Goldschmidt flies out to right fielder Stuart Fairchild.,R,R,R,CIN,STL,B,,,1,2,2023,-0.65,1.39,1.06,4.07,,,,0,3,Top,,,,,663886,,,7.303519265970729,-131.42074004694615,-0.1049677300521853,-9.005714537600445,26.85385689657635,-16.257322917237587,3.4,1.61,,,,91.4,2161.0,6.9,718041,594902,663886,668715,663697,621028,680574,669222,676480,656413,53.64,,,,,,,,23,4,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Standard,211.0,0.0,0.03,Paul,Goldschmidt
SI,2023-05-24,93.2,-1.25,5.14,"Goldschmidt, Paul",502671,594902,,ball,,,,,14,Paul Goldschmidt flies out to right fielder Stuart Fairchild.,R,R,R,CIN,STL,B,,,0,2,2023,-1.18,0.97,1.15,2.35,,,,0,3,Top,,,,,663886,,,8.921351118173877,-135.43852691813402,-3.60985530732907,-16.451085258813485,27.719498222654877,-19.551259899338184,3.4,1.61,,,,95.0,2072.0,7.3,718041,594902,663886,668715,663697,621028,680574,669222,676480,656413,53.21,,,,,,,,23,3,Sinker,4,0,0,4,0,4,0,4,Standard,Standard,225.0,0.0,0.026,Paul,Goldschmidt
CH,2023-05-24,83.8,-1.3,5.28,"Goldschmidt, Paul",502671,594902,,called_strike,,,,,5,Paul Goldschmidt flies out to right fielder Stuart Fairchild.,R,R,R,CIN,STL,S,,,0,1,2023,-1.25,0.72,-0.11,2.18,,,,0,3,Top,,,,,663886,,,5.288858371470891,-122.0031116820812,-2.252928319784269,-13.486894181679698,22.06802930592773,-24.700185098644333,3.4,1.61,,,,85.1,1900.0,6.9,718041,594902,663886,668715,663697,621028,680574,669222,676480,656413,53.57,,,,,,,,23,2,Changeup,4,0,0,4,0,4,0,4,Standard,Standard,235.0,0.0,-0.049,Paul,Goldschmidt
SL,2023-05-24,77.8,-1.54,5.13,"Goldschmidt, Paul",502671,594902,,called_strike,,,,,6,Paul Goldschmidt flies out to right fielder Stuart Fairchild.,R,R,R,CIN,STL,S,,,0,0,2023,0.88,0.08,0.72,2.19,,,,0,3,Top,,,,,663886,,,3.274123328645476,-113.3152047127383,0.3989376514676426,7.045657458854135,19.351301613033677,-31.71304830958613,3.4,1.61,,,,78.9,2001.0,6.8,718041,594902,663886,668715,663697,621028,680574,669222,676480,656413,53.65,,,,,,,,23,1,Slider,4,0,0,4,0,4,0,4,Strategic,Standard,82.0,0.0,-0.037,Paul,Goldschmidt
CH,2023-05-24,83.2,-1.14,6.12,"Goldschmidt, Paul",502671,643361,field_out,hit_into_play,,,,,9,Paul Goldschmidt flies out to center fielder Jose Barrero.,R,R,R,CIN,STL,X,8.0,fly_ball,2,1,2023,-1.12,1.2,0.29,1.78,,,640458.0,2,7,Top,142.76,75.23,,,663886,,,5.400452673724246,-120.86518441901076,-5.72842508264584,-12.016326800598268,25.3038645503606,-19.52654513329549,3.4,1.61,311.0,87.8,37.0,82.2,1994.0,5.9,718041,643361,663886,668715,663697,621028,680574,669222,676480,656413,54.63,0.029,0.047,0.0,1.0,0.0,0.0,3.0,64,4,Changeup,8,2,2,8,2,8,2,8,Standard,Standard,230.0,0.003,-0.266,Paul,Goldschmidt
FF,2023-05-24,91.6,-1.07,6.2,"Goldschmidt, Paul",502671,643361,,swinging_strike,,,,,6,Paul Goldschmidt flies out to center fielder Jose Barrero.,R,R,R,CIN,STL,S,,,2,0,2023,-0.5,1.24,0.58,2.81,,,640458.0,2,7,Top,,,,,663886,,,5.215770446826022,-133.23046058033185,-5.354476618725204,-7.088979007205668,28.90310736120331,-16.40795383106663,3.4,1.61,,,,90.9,2213.0,5.9,718041,643361,663886,668715,663697,621028,680574,669222,676480,656413,54.59,,,,,,,,64,3,4-Seam Fastball,8,2,2,8,2,8,2,8,Standard,Standard,203.0,0.0,-0.035,Paul,Goldschmidt
FC,2023-05-24,83.7,-1.35,5.88,"Goldschmidt, Paul",502671,643361,,ball,,,,,14,Paul Goldschmidt flies out to center fielder Jose Barrero.,R,R,R,CIN,STL,B,,,1,0,2023,0.04,0.17,1.43,0.98,,,640458.0,2,7,Top,,,,,663886,,,6.254641758103,-121.7278134856048,-5.174660854090106,-0.8299393570485096,24.35242603391408,-29.603760259698667,3.4,1.61,,,,82.8,2053.0,5.7,718041,643361,663886,668715,663697,621028,680574,669222,676480,656413,54.76,,,,,,,,64,2,Cutter,8,2,2,8,2,8,2,8,Standard,Standard,137.0,0.0,0.032,Paul,Goldschmidt
FF,2023-05-24,93.6,-1.07,6.07,"Goldschmidt, Paul",502671,643361,,ball,,,,,14,Paul Goldschmidt flies out to center fielder Jose Barrero.,R,R,R,CIN,STL,B,,,0,0,2023,-0.69,1.21,1.08,2.5,,,640458.0,2,7,Top,,,,,663886,,,7.005031330426085,-136.09454618677483,-6.070785607908656,-10.101602846521482,31.029644959762447,-16.01144851469404,3.4,1.61,,,,92.6,2180.0,5.8,718041,643361,663886,668715,663697,621028,680574,669222,676480,656413,54.66,,,,,,,,64,1,4-Seam Fastball,8,2,2,8,2,8,2,8,Standard,Standard,206.0,0.0,0.027,Paul,Goldschmidt
SI,2023-05-24,92.6,-1.34,5.26,"Goldschmidt, Paul",502671,594902,single,hit_into_play,,,,,7,Paul Goldschmidt singles on a line drive to right fielder Stuart Fairchild.,R,R,R,CIN,STL,X,9.0,line_drive,0,1,2023,-1.31,0.9,-0.59,2.16,,,,1,1,Top,169.64,101.79,,,663886,,,4.816952306837885,-134.79060875193807,-4.140695895661668,-17.02350135327607,28.204433098125744,-20.47892372368408,3.4,1.61,171.0,88.3,10.0,93.6,2054.0,6.8,718041,594902,663886,668715,663697,621028,680574,669222,676480,656413,53.7,0.577,0.519,0.9,1.0,1.0,0.0,4.0,2,2,Sinker,0,0,0,0,0,0,0,0,Strategic,Standard,219.0,-0.025,0.299,Paul,Goldschmidt
FF,2023-05-24,91.3,-1.27,5.27,"Goldschmidt, Paul",502671,594902,,called_strike,,,,,6,Paul Goldschmidt singles on a line drive to right fielder Stuart Fairchild.,R,R,R,CIN,STL,S,,,0,0,2023,-0.7,1.23,0.72,2.73,,,,1,1,Top,,,,,663886,,,6.619892370760026,-132.8496891066618,-3.2587398893909665,-9.594730531822355,25.742709082774702,-16.990456136606824,3.4,1.61,,,,93.3,2048.0,7.2,718041,594902,663886,668715,663697,621028,680574,669222,676480,656413,53.26,,,,,,,,2,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,215.0,0.0,-0.028,Paul,Goldschmidt
FC,2023-05-23,97.4,-1.39,6.36,"Goldschmidt, Paul",502671,668933,strikeout,called_strike,,,,,3,Paul Goldschmidt called out on strikes.,R,R,R,CIN,STL,S,2.0,,2,2,2023,0.1,0.48,0.7,3.44,,,663457.0,2,4,Top,,,,,663886,,,5.325443687383007,-141.86842386644793,-3.42180912741961,0.1645852540102572,30.940542980992035,-25.17008575732024,3.42,1.56,,,,96.6,2754.0,5.7,718059,668933,663886,668715,621028,669222,680574,641584,670770,571976,54.83,,,0.0,1.0,0.0,0.0,,34,6,Cutter,3,7,7,3,7,3,7,3,Strategic,Standard,175.0,0.009,-0.207,Paul,Goldschmidt
FC,2023-05-23,98.5,-1.66,6.13,"Goldschmidt, Paul",502671,668933,,foul,,,,,8,Paul Goldschmidt called out on strikes.,R,R,R,CIN,STL,S,,,2,2,2023,-0.38,0.6,-0.19,1.82,,,663457.0,2,4,Top,,,,,663886,,,4.83390854122604,-143.32615314582668,-7.606881382554445,-6.286125568859242,31.44707393095193,-22.42281628845588,3.48,1.64,243.0,82.7,42.0,98.0,2535.0,5.9,718059,668933,663886,668715,621028,669222,680574,641584,670770,571976,54.63,,,,,,,,34,5,Cutter,3,7,7,3,7,3,7,3,Strategic,Standard,194.0,0.0,0.0,Paul,Goldschmidt
FC,2023-05-23,97.1,-1.73,6.06,"Goldschmidt, Paul",502671,668933,,swinging_strike,,,,,5,Paul Goldschmidt called out on strikes.,R,R,R,CIN,STL,S,,,2,1,2023,-0.13,0.6,-0.27,2.58,,,663457.0,2,4,Top,,,,,663886,,,4.152013944142928,-141.31512055502915,-5.101033395142175,-2.609715712334985,31.62462352328687,-23.24290692635952,3.48,1.64,,,,96.3,2397.0,5.8,718059,668933,663886,668715,621028,669222,680574,641584,670770,571976,54.71,,,,,,,,34,4,Cutter,3,7,7,3,7,3,7,3,Strategic,Standard,202.0,0.0,-0.059,Paul,Goldschmidt
SL,2023-05-23,87.5,-1.88,6.12,"Goldschmidt, Paul",502671,668933,,called_strike,,,,,9,Paul Goldschmidt called out on strikes.,R,R,R,CIN,STL,S,,,2,0,2023,1.0,0.08,0.76,2.12,,,663457.0,2,4,Top,,,,,663886,,,4.256040740277128,-127.29986560910032,-3.578995773422071,9.876773811049093,28.2870957126821,-30.79160430735839,3.3,1.64,,,,86.6,2821.0,5.9,718059,668933,663886,668715,621028,669222,680574,641584,670770,571976,54.61,,,,,,,,34,3,Slider,3,7,7,3,7,3,7,3,Strategic,Standard,61.0,0.0,-0.035,Paul,Goldschmidt
FC,2023-05-23,98.1,-1.85,6.06,"Goldschmidt, Paul",502671,668933,,ball,,,,,13,Paul Goldschmidt called out on strikes.,R,R,R,CIN,STL,B,,,1,0,2023,-0.45,0.7,-1.07,2.45,,,663457.0,2,4,Top,,,,,663886,,,3.1125715612325062,-142.88301461134407,-5.911195378622095,-6.859237698035126,30.818874264451125,-21.41679986623194,3.32,1.64,,,,97.4,2487.0,5.7,718059,668933,663886,668715,621028,669222,680574,641584,670770,571976,54.79,,,,,,,,34,2,Cutter,3,7,7,3,7,3,7,3,Strategic,Standard,197.0,0.0,0.032,Paul,Goldschmidt
FC,2023-05-23,98.1,-1.98,6.03,"Goldschmidt, Paul",502671,668933,,ball,,,,,13,Paul Goldschmidt called out on strikes.,R,R,R,CIN,STL,B,,,0,0,2023,-0.51,0.67,-0.68,1.38,,,663457.0,2,4,Top,,,,,663886,,,4.630394331154756,-142.67768020083315,-8.56121041906243,-8.04035385784051,31.19480806932463,-21.338516364920054,3.3,1.64,,,,97.1,2380.0,5.7,718059,668933,663886,668715,621028,669222,680574,641584,670770,571976,54.84,,,,,,,,34,1,Cutter,3,7,7,3,7,3,7,3,Strategic,Standard,201.0,0.0,0.027,Paul,Goldschmidt
SL,2023-05-23,90.4,-1.61,6.18,"Goldschmidt, Paul",502671,668933,home_run,hit_into_play,,,,,8,Paul Goldschmidt homers (9) on a fly ball to right field.,R,R,R,CIN,STL,X,,fly_ball,2,2,2023,0.85,0.09,0.0,2.21,,,,1,3,Top,203.52,76.84,,,663886,,,2.2092618489602085,-131.6210787550192,-4.123940399311307,9.378073260580242,27.426609746115517,-30.443250446180866,3.48,1.64,358.0,102.9,31.0,89.8,2932.0,5.8,718059,668933,663886,668715,621028,669222,680574,641584,670770,571976,54.67,0.729,1.428,2.0,1.0,0.0,3.0,6.0,20,5,Slider,1,3,3,1,4,1,4,1,Strategic,Standard,66.0,-0.088,1.021,Paul,Goldschmidt
SL,2023-05-23,90.8,-1.4,6.26,"Goldschmidt, Paul",502671,668933,,ball,,,,,14,Paul Goldschmidt homers (9) on a fly ball to right field.,R,R,R,CIN,STL,B,,,1,2,2023,0.75,0.01,0.84,1.62,,,,1,3,Top,,,,,663886,,,3.982480993847525,-132.16917857036574,-5.662270793393317,7.908445244030514,28.85720116437646,-31.006582218973,3.35,1.64,,,,90.1,2915.0,5.9,718059,668933,663886,668715,621028,669222,680574,641584,670770,571976,54.63,,,,,,,,20,4,Slider,1,3,3,1,3,1,3,1,Strategic,Standard,55.0,0.0,0.03,Paul,Goldschmidt
FC,2023-05-23,96.9,-1.54,6.28,"Goldschmidt, Paul",502671,668933,,swinging_strike,,,,,6,Paul Goldschmidt homers (9) on a fly ball to right field.,R,R,R,CIN,STL,S,,,1,1,2023,-0.07,0.65,0.34,2.42,,,,1,3,Top,,,,,663886,,,5.118283786840468,-141.0428140658833,-6.252540678591594,-1.9678827664892016,29.41468276994913,-22.30045029847109,3.48,1.64,,,,96.4,2384.0,5.8,718059,668933,663886,668715,621028,669222,680574,641584,670770,571976,54.73,,,,,,,,20,3,Cutter,1,3,3,1,3,1,3,1,Strategic,Standard,183.0,0.0,-0.044,Paul,Goldschmidt
SL,2023-05-23,89.7,-1.66,6.2,"Goldschmidt, Paul",502671,668933,,ball,,,,,3,Paul Goldschmidt homers (9) on a fly ball to right field.,R,R,R,CIN,STL,B,,,0,1,2023,1.08,0.27,0.81,3.16,,,,1,3,Top,,,,,663886,,,3.8287973445261354,-130.71260931930186,-2.124118218709957,11.623211379152153,25.98338357324638,-28.84800705770791,3.43,1.64,,,,89.3,2843.0,5.8,718059,668933,663886,668715,621028,669222,680574,641584,670770,571976,54.7,,,,,,,,20,2,Slider,1,3,3,1,3,1,3,1,Strategic,Standard,58.0,0.0,0.021,Paul,Goldschmidt
SL,2023-05-23,88.8,-1.73,6.25,"Goldschmidt, Paul",502671,668933,,called_strike,,,,,1,Paul Goldschmidt homers (9) on a fly ball to right field.,R,R,R,CIN,STL,S,,,0,0,2023,1.35,-0.15,-0.34,2.88,,,,1,3,Top,,,,,663886,,,0.5781993861980168,-129.40100025100858,-1.905097719200174,15.072820342665583,27.1724603139199,-33.671677132936395,3.32,1.64,,,,88.2,2920.0,5.8,718059,668933,663886,668715,621028,669222,680574,641584,670770,571976,54.67,,,,,,,,20,1,Slider,1,3,3,1,3,1,3,1,Strategic,Standard,57.0,0.0,-0.028,Paul,Goldschmidt
FF,2023-05-23,94.1,-0.38,6.33,"Goldschmidt, Paul",502671,641427,field_out,hit_into_play,,,,,1,Paul Goldschmidt flies out sharply to center fielder TJ Friedl.,R,R,R,CIN,STL,X,8.0,fly_ball,0,2,2023,-0.6,1.19,-0.31,3.17,,,663457.0,1,9,Top,145.46,43.14,,,663886,,,1.4829108005827552,-137.02849531420034,-5.094705982696199,-7.953450180734869,29.31743695998755,-16.248557145711167,3.48,1.64,388.0,101.3,24.0,92.8,2335.0,5.4,718059,641427,663886,668715,621028,669222,680574,641584,670770,571976,55.08,0.58,0.931,0.0,1.0,0.0,0.0,6.0,72,3,4-Seam Fastball,5,8,8,5,8,5,8,5,Standard,Standard,212.0,0.004,-0.197,Paul,Goldschmidt
FC,2023-05-23,91.6,-0.47,6.25,"Goldschmidt, Paul",502671,641427,,foul_tip,,,,,2,Paul Goldschmidt flies out sharply to center fielder TJ Friedl.,R,R,R,CIN,STL,S,,,0,1,2023,0.35,0.81,0.15,3.25,,,663457.0,1,9,Top,,,,,663886,,,0.7922491505085714,-133.4313754451167,-3.4982201122023158,4.01673731392511,26.544417539448865,-21.9610300017598,3.48,1.64,,,,90.8,2676.0,5.6,718059,641427,663886,668715,621028,669222,680574,641584,670770,571976,54.93,,,,,,,,72,2,Cutter,5,8,8,5,8,5,8,5,Standard,Standard,205.0,0.0,-0.061,Paul,Goldschmidt
FF,2023-05-23,94.1,-0.3,6.34,"Goldschmidt, Paul",502671,641427,,called_strike,,,,,3,Paul Goldschmidt flies out sharply to center fielder TJ Friedl.,R,R,R,CIN,STL,S,,,0,0,2023,-0.58,1.22,0.49,2.97,,,663457.0,1,9,Top,,,,,663886,,,3.2598696916752243,-137.0075306754554,-5.707917203057692,-7.955656731544168,27.72580075486934,-15.686569818153885,3.19,1.64,,,,93.2,2288.0,5.5,718059,641427,663886,668715,621028,669222,680574,641584,670770,571976,54.97,,,,,,,,72,1,4-Seam Fastball,5,8,8,5,8,5,8,5,Standard,Standard,207.0,0.0,-0.054,Paul,Goldschmidt
CH,2023-05-23,79.9,-1.61,5.27,"Goldschmidt, Paul",502671,611093,walk,ball,,,,,12,Paul Goldschmidt walks.,R,R,R,CIN,STL,B,,,3,1,2023,-0.57,0.92,0.9,2.72,,,,1,7,Top,,,,,663886,,,6.540382586818594,-116.19297118534726,-0.6566745919740546,-6.320528290244541,20.9967279593766,-23.905182381545952,3.27,1.64,,,,79.5,1881.0,6.0,718059,611093,663886,668715,621028,669222,680574,641584,670770,571976,54.54,,,0.7,1.0,0.0,0.0,,57,5,Changeup,5,7,7,5,7,5,7,5,Strategic,Standard,202.0,-0.016,0.166,Paul,Goldschmidt
CH,2023-05-23,79.4,-1.91,5.24,"Goldschmidt, Paul",502671,611093,,ball,,,,,11,Paul Goldschmidt walks.,R,R,R,CIN,STL,B,,,2,1,2023,-0.71,0.79,-0.99,3.84,,,,1,7,Top,,,,,663886,,,3.324844532697857,-115.56997882517658,2.196358447931773,-6.976317116241764,21.905360581171408,-25.718667569010584,3.3,1.64,,,,78.9,1868.0,6.0,718059,611093,663886,668715,621028,669222,680574,641584,670770,571976,54.51,,,,,,,,57,4,Changeup,5,7,7,5,7,5,7,5,Strategic,Standard,202.0,0.0,0.079,Paul,Goldschmidt
SL,2023-05-23,79.1,-1.73,5.28,"Goldschmidt, Paul",502671,611093,,ball,,,,,14,Paul Goldschmidt walks.,R,R,R,CIN,STL,B,,,1,1,2023,0.91,-0.07,0.85,1.4,,,,1,7,Top,,,,,663886,,,3.9057204429661474,-115.15535976282524,-1.505607853595382,7.263938790081054,22.70807158492364,-32.70316771912308,3.25,1.64,,,,78.5,2474.0,6.0,718059,611093,663886,668715,621028,669222,680574,641584,670770,571976,54.53,,,,,,,,57,3,Slider,5,7,7,5,7,5,7,5,Strategic,Standard,49.0,0.0,0.036,Paul,Goldschmidt
FF,2023-05-23,92.6,-1.51,5.49,"Goldschmidt, Paul",502671,611093,,ball,,,,,12,Paul Goldschmidt walks.,R,R,R,CIN,STL,B,,,0,1,2023,-0.9,1.38,0.27,3.61,,,,1,7,Top,,,,,663886,,,6.498797863195203,-134.67116727170426,-1.987791817403321,-12.330677291495611,29.827736195657064,-15.182953952687452,3.35,1.64,,,,92.4,2186.0,6.3,718059,611093,663886,668715,621028,669222,680574,641584,670770,571976,54.24,,,,,,,,57,2,4-Seam Fastball,5,7,7,5,7,5,7,5,Strategic,Standard,206.0,0.0,0.021,Paul,Goldschmidt
FF,2023-05-23,91.5,-1.46,5.45,"Goldschmidt, Paul",502671,611093,,called_strike,,,,,6,Paul Goldschmidt walks.,R,R,R,CIN,STL,S,,,0,0,2023,-0.77,1.3,0.83,2.54,,,,1,7,Top,,,,,663886,,,7.408471775920531,-133.14238699772474,-4.316585579552577,-10.718211724085243,27.301840921210093,-15.917710810545458,3.3,1.64,,,,91.5,2073.0,6.2,718059,611093,663886,668715,621028,669222,680574,641584,670770,571976,54.31,,,,,,,,57,1,4-Seam Fastball,5,7,7,5,7,5,7,5,Strategic,Standard,204.0,0.0,-0.028,Paul,Goldschmidt
FC,2023-05-23,98.7,-1.74,6.5,"Goldschmidt, Paul",502671,668933,home_run,hit_into_play,,,,,4,Paul Goldschmidt homers (8) on a fly ball to left center field.,R,R,R,CIN,STL,X,,fly_ball,1,0,2023,0.08,0.55,-0.37,2.59,,,,1,1,Top,69.68,54.18,,,663886,,,3.5045728950882027,-143.68949669400337,-6.412983810261265,0.2530969857505015,33.15343817553323,-23.27695617370706,3.48,1.64,384.0,99.2,34.0,97.6,2575.0,5.6,718059,668933,663886,668715,621028,669222,680574,641584,670770,571976,54.89,0.294,0.598,2.0,1.0,0.0,3.0,5.0,2,2,Cutter,0,0,0,0,1,0,1,0,Strategic,Standard,191.0,-0.103,0.971,Paul,Goldschmidt
FC,2023-05-23,99.7,-1.47,6.52,"Goldschmidt, Paul",502671,668933,,ball,,,,,14,Paul Goldschmidt homers (8) on a fly ball to left center field.,R,R,R,CIN,STL,B,,,0,0,2023,-0.07,0.56,1.37,1.79,,,,1,1,Top,,,,,663886,,,7.895470775834759,-144.79945777323735,-8.801036131884704,-2.8797428222445296,34.47938363124425,-22.33243703644757,3.3,1.64,,,,98.5,2469.0,5.8,718059,668933,663886,668715,621028,669222,680574,641584,670770,571976,54.72,,,,,,,,2,1,Cutter,0,0,0,0,0,0,0,0,Strategic,Standard,196.0,0.0,0.029,Paul,Goldschmidt
FF,2023-05-22,92.7,1.07,6.63,"Goldschmidt, Paul",502671,682227,walk,ball,,,,,13,Paul Goldschmidt walks.,R,R,L,CIN,STL,B,,,3,2,2023,0.71,1.48,-1.42,2.27,,,,0,5,Top,,,,,592200,,,-7.865735968524018,-134.602241464284,-8.507417507057252,10.39718304500468,30.015182041594613,-12.418300080316058,3.41,1.64,,,,92.2,2068.0,6.1,718071,682227,592200,668715,663697,669222,680574,656413,676480,571976,54.36,,,0.7,1.0,0.0,0.0,,41,6,4-Seam Fastball,4,3,3,4,3,4,3,4,Standard,Standard,147.0,-0.052,0.317,Paul,Goldschmidt
CU,2023-05-22,74.2,1.25,6.77,"Goldschmidt, Paul",502671,682227,,ball,,,,,13,Paul Goldschmidt walks.,R,R,L,CIN,STL,B,,,2,2,2023,-1.01,-1.25,-0.22,1.17,,,,0,5,Top,,,,,592200,,,-1.2403398596594133,-107.9434798978988,-1.880333985602112,-7.508727126491352,21.92862723145403,-41.71152225029871,3.46,1.66,,,,73.1,2732.0,5.9,718071,682227,592200,668715,663697,669222,680574,656413,676480,571976,54.63,,,,,,,,41,5,Curveball,4,3,3,4,3,4,3,4,Standard,Standard,327.0,0.0,0.108,Paul,Goldschmidt
