pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,batter_name,pitcher_name
SI,2023-05-25,93.9,-2.43,5.76,"Lowe, Josh",666139,666201,double,hit_into_play,,,,,4,Josh Lowe doubles (12) on a line drive to left fielder Daulton Varsho.   Luke Raley scores.,R,L,R,TB,TOR,X,7.0,line_drive,3,1,2023,-1.0,1.21,-0.4,2.44,,670042.0,,2,2,Bot,55.84,84.73,,,672386,,,7.566337444619805,-136.435853132176,-5.568203064256621,-14.207317323620066,32.37065178318303,-15.99727581206007,3.74,1.84,338.0,102.5,21.0,94.7,2367.0,7.0,718032,666201,672386,665489,624415,656305,666182,662139,595281,664770,53.46,0.517,0.676,1.25,1.0,1.0,1.0,5.0,19,5,Sinker,2,1,2,1,1,3,3,1,Standard,Standard,219.0,0.097,0.889,josh lowe,
CH,2023-05-25,84.7,-2.41,6.28,"Lowe, Josh",666139,670950,field_out,hit_into_play,,,,,13,Josh Lowe pops out to third baseman Matt Chapman.,R,L,R,TB,TOR,X,5.0,popup,3,2,2023,-1.62,0.62,-1.34,2.33,,,,0,4,Bot,101.25,135.66,,,672386,,,5.70954419060958,-123.12212990676336,-4.084921851272923,-17.567630161855263,25.158939044641027,-25.28120487120958,3.74,1.84,172.0,58.6,43.0,84.4,2623.0,6.2,718032,670950,672386,665489,624415,656305,666182,662139,595281,664770,54.27,0.24,0.225,0.0,1.0,0.0,0.0,1.0,35,8,Changeup,5,1,5,1,1,5,5,1,Strategic,Standard,241.0,-0.006,-0.315,josh lowe,
FF,2023-05-25,85.6,-4.1,2.18,"Lowe, Josh",666139,643256,field_out,hit_into_play,,,,,11,"Josh Lowe grounds out, shortstop Bo Bichette to first baseman Vladimir Guerrero Jr.",R,L,R,TB,TOR,X,6.0,ground_ball,0,2,2023,-0.67,0.62,-0.96,3.27,,,,0,7,Bot,112.17,145.91,,,672386,,,8.768953238451775,-124.21735057552074,7.619669346046509,-8.585740359625527,23.494453019072477,-27.479480119282037,3.74,1.84,7.0,90.6,-23.0,85.9,2179.0,6.5,718032,643256,672386,665489,624415,656305,666182,662139,595281,664770,54.02,0.091,0.093,0.0,1.0,0.0,0.0,2.0,56,3,4-Seam Fastball,5,1,5,1,1,5,5,1,Strategic,Standard,282.0,-0.003,-0.149,josh lowe,
SI,2023-05-25,92.8,-2.44,5.97,"Lowe, Josh",666139,666201,field_out,hit_into_play,,,,,8,"Josh Lowe grounds out, shortstop Bo Bichette to first baseman Vladimir Guerrero Jr.",R,L,R,TB,TOR,X,6.0,ground_ball,0,1,2023,-1.59,0.98,-0.19,1.86,,,,0,1,Bot,117.9,140.63,,,672386,,,9.2792882225682,-134.5258097447386,-6.799706164957799,-21.43834883066309,33.18935590765568,-18.918454739849555,3.74,1.84,78.0,105.1,3.0,92.5,2224.0,6.7,718032,666201,672386,665489,624415,656305,666182,662139,595281,664770,53.84,0.54,0.494,0.0,1.0,0.0,0.0,4.0,7,2,Sinker,0,1,0,1,1,0,0,1,Standard,Standard,216.0,-0.023,-0.198,josh lowe,
CH,2023-05-23,86.0,-2.35,5.43,"Lowe, Josh",666139,621244,single,hit_into_play,,,,,7,Josh Lowe singles on a line drive to right fielder George Springer.,R,L,R,TB,TOR,X,9.0,line_drive,3,2,2023,-1.32,0.32,-0.48,2.08,,,,2,5,Bot,182.28,125.93,,,643376,,,7.230935720328398,-124.99523749060285,-2.295267642248616,-15.305926493962916,27.615784494681595,-28.562303702187013,3.74,1.83,247.0,92.2,15.0,87.0,1505.0,7.2,718061,621244,643376,474832,593160,656305,666182,662139,595281,543807,53.28,0.931,0.866,0.9,1.0,1.0,0.0,4.0,50,7,Changeup,1,10,1,10,10,1,1,10,Strategic,Standard,249.0,0.001,0.108,josh lowe,
SV,2023-05-23,83.2,-2.21,5.53,"Lowe, Josh",666139,621244,strikeout,swinging_strike,,,,,14,Josh Lowe strikes out swinging.,R,L,R,TB,TOR,S,2.0,,0,2,2023,1.36,-0.33,2.01,1.16,,,,0,3,Bot,,,,,643376,,,7.030970335589906,-120.97918427447696,-2.844856244881189,11.703536911099548,26.459911576821455,-35.0102050181637,3.74,1.83,,,,83.2,2398.0,6.6,718061,621244,643376,474832,593160,656305,666182,662139,595281,543807,53.92,,,0.0,1.0,0.0,0.0,,25,3,Slurve,0,2,0,2,2,0,0,2,Strategic,Standard,36.0,-0.026,-0.149,josh lowe,
SI,2023-05-23,92.7,-2.18,5.73,"Lowe, Josh",666139,621244,strikeout,called_strike,,,,,3,Josh Lowe called out on strikes.,R,L,R,TB,TOR,S,2.0,,0,2,2023,-1.53,1.07,0.49,3.19,,,,0,1,Bot,,,,,643376,,,10.23325533829361,-134.60235768761632,-3.01682156929571,-20.887165277716875,29.679353126584587,-18.662858809487933,3.75,1.94,,,,93.1,2136.0,6.7,718061,621244,643376,474832,593160,656305,666182,662139,595281,543807,53.83,,,0.0,1.0,0.0,0.0,,7,3,Sinker,0,1,0,1,1,0,0,1,Strategic,Standard,219.0,-0.023,-0.149,josh lowe,
SI,2023-05-23,92.4,1.85,6.39,"Lowe, Josh",666139,641835,field_out,hit_into_play,,,,,12,"Josh Lowe grounds out, shortstop Ernie Clement to first baseman Cavan Biggio.",R,L,L,TB,TOR,X,6.0,ground_ball,0,1,2023,1.39,0.73,1.09,3.11,,,,0,8,Bot,128.18,172.74,,,643376,,,-4.967123817609706,-134.43007456155354,-4.129606959104115,17.91274070011182,30.12730768457754,-22.63328588756345,3.74,1.83,27.0,62.5,-3.0,92.5,2055.0,6.4,718061,641835,643376,624415,593160,656305,676391,662139,595281,664770,54.06,0.109,0.098,0.0,1.0,0.0,0.0,2.0,71,2,Sinker,1,11,1,11,11,1,1,11,Standard,Standard,136.0,0.0,-0.198,josh lowe,
SI,2023-05-22,90.8,-1.49,5.5,"Lowe, Josh",666139,605135,field_out,hit_into_play,,,,,8,"Josh Lowe grounds out sharply, second baseman Whit Merrifield to first baseman Vladimir Guerrero Jr.",R,L,R,TB,TOR,X,4.0,ground_ball,2,1,2023,-1.52,0.65,-0.07,2.13,,,,1,6,Bot,147.04,149.83,,,672386,,,6.827270883943049,-132.07083832588515,-3.87961806078994,-19.284767791780386,29.811847285634737,-23.908973004217277,3.76,1.84,12.0,107.6,-9.0,90.7,2060.0,6.4,718077,605135,672386,665489,593160,656305,666182,662139,595281,543807,54.09,0.357,0.329,0.0,1.0,0.0,0.0,2.0,47,4,Sinker,5,2,5,2,2,5,5,2,Standard,Standard,227.0,-0.006,-0.202,josh lowe,
FC,2023-05-22,89.8,-1.46,5.53,"Lowe, Josh",666139,605135,field_out,hit_into_play,,,,,8,Josh Lowe lines out to left fielder Daulton Varsho.,R,L,R,TB,TOR,X,7.0,line_drive,0,1,2023,0.02,0.73,0.22,2.21,677551.0,,670623.0,2,3,Bot,65.78,87.39,,,672386,,,4.135041323219718,-130.7216549278154,-3.818197498107748,-0.6340041417249865,26.1975001441221,-23.15132043772697,3.76,1.84,314.0,92.9,24.0,90.1,2158.0,6.3,718077,605135,672386,665489,593160,656305,666182,662139,595281,543807,54.17,0.149,0.189,0.0,1.0,0.0,0.0,3.0,27,2,Cutter,4,0,4,0,0,4,4,0,Strategic,Standard,211.0,-0.016,-0.452,josh lowe,
