pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,player_first_name,player_last_name
SL,2023-05-23,86.0,-2.58,5.64,"Chapman, Matt",656305,641420,,called_strike,,,,,4,Matt Chapman walks.,R,R,R,TB,TOR,S,,,2,1,2023,0.42,0.05,-0.76,2.29,,,,1,5,Top,,,,,642336,,,3.503928033253749,-125.34257212931148,-1.8619406589538312,3.7568286516096223,24.252242960092573,-31.4528049675832,3.49,1.64,,,,86.7,2687.0,6.5,718061,641420,642336,670042,670764,670623,677551,668227,642350,666139,53.97,,,,,,,,39,4,Slider,0,4,4,0,4,0,4,0,Standard,Standard,92.0,0.0,-0.05,Matt,Chapman
FF,2023-05-23,95.3,-2.38,5.78,"Chapman, Matt",656305,641420,,ball,,,,,12,Matt Chapman walks.,R,R,R,TB,TOR,B,,,1,1,2023,-0.22,1.13,0.55,3.85,,,,1,5,Top,,,,,642336,,,8.218064515743178,-138.60371643529214,-1.9585361387920657,-4.657588812727383,31.226075250636303,-17.401001897912543,3.51,1.72,,,,95.7,2623.0,6.6,718061,641420,642336,670042,670764,670623,677551,668227,642350,666139,53.95,,,,,,,,39,3,4-Seam Fastball,0,4,4,0,4,0,4,0,Standard,Standard,199.0,0.0,0.036,Matt,Chapman
SL,2023-05-23,84.9,-2.55,5.55,"Chapman, Matt",656305,641420,,ball,,,,,14,Matt Chapman walks.,R,R,R,TB,TOR,B,,,0,1,2023,0.36,-0.32,1.19,0.42,,,,1,5,Top,,,,,642336,,,8.077121374973547,-123.3712911304354,-5.036779702902364,2.035840326080424,24.93372177210165,-34.61960528448579,3.47,1.72,,,,85.4,2674.0,6.8,718061,641420,642336,670042,670764,670623,677551,668227,642350,666139,53.75,,,,,,,,39,2,Slider,0,4,4,0,4,0,4,0,Standard,Standard,56.0,0.0,0.021,Matt,Chapman
SL,2023-05-23,87.3,-2.46,5.59,"Chapman, Matt",656305,641420,,swinging_strike,,,,,14,Matt Chapman walks.,R,R,R,TB,TOR,S,,,0,0,2023,0.28,0.06,1.3,2.26,,,,1,5,Top,,,,,642336,,,8.52753832511966,-126.94915619438548,-2.011070213068868,1.3474432551481657,24.63542437588307,-31.29972067948972,3.42,1.6,,,,88.0,2614.0,6.6,718061,641420,642336,670042,670764,670623,677551,668227,642350,666139,53.85,,,,,,,,39,1,Slider,0,4,4,0,4,0,4,0,Standard,Standard,87.0,0.0,-0.028,Matt,Chapman
ST,2023-05-23,76.4,-2.17,3.6,"Chapman, Matt",656305,687330,field_out,hit_into_play,,,,,8,Matt Chapman flies out to left fielder Randy Arozarena.,R,R,R,TB,TOR,X,7.0,fly_ball,1,0,2023,1.97,0.42,0.18,2.07,,,474832.0,0,6,Top,97.4,85.29,,,642336,,,1.4032963854476228,-111.13224746714688,3.251417280951223,15.750703161813435,23.85628240336612,-29.72046806563484,3.42,1.6,292.0,82.6,41.0,76.8,2518.0,7.0,718061,687330,642336,670042,670764,670623,677551,668227,642350,666139,53.48,0.009,0.008,0.0,1.0,0.0,0.0,3.0,53,2,Sweeper,1,10,10,1,10,1,10,1,Standard,Standard,89.0,0.0,-0.396,Matt,Chapman
SI,2023-05-23,90.8,-1.93,3.77,"Chapman, Matt",656305,687330,,ball,,,,,11,Matt Chapman flies out to left fielder Randy Arozarena.,R,R,R,TB,TOR,B,,,0,0,2023,-1.57,-0.03,-1.04,3.16,,,474832.0,0,6,Top,,,,,642336,,,5.744151130972029,-132.04274881423194,4.604637609790521,-19.612096096817957,28.51487756094594,-33.75646213682406,3.55,1.68,,,,92.8,2163.0,7.5,718061,687330,642336,670042,670764,670623,677551,668227,642350,666139,52.96,,,,,,,,53,1,Sinker,1,10,10,1,10,1,10,1,Standard,Standard,247.0,0.0,0.037,Matt,Chapman
CH,2023-05-22,84.5,3.02,5.15,"Chapman, Matt",656305,676596,strikeout,foul_tip,,,,,7,Matt Chapman strikes out on a foul tip.,R,R,L,TB,TOR,S,2.0,,3,2,2023,1.13,-0.29,-0.82,1.79,,,,1,6,Top,,,,,542194,,,-11.26902727523202,-122.6439448567723,-0.8594461616228628,13.566476455077908,23.50495798750101,-35.17922810387804,3.44,1.63,,,,85.2,1555.0,6.8,718077,676596,542194,650490,664040,670623,677551,668227,642350,670042,53.66,,,0.0,1.0,0.0,0.0,,43,9,Changeup,4,2,2,4,2,4,2,4,Standard,Standard,106.0,0.021,-0.211,Matt,Chapman
SI,2023-05-22,92.2,2.93,5.1,"Chapman, Matt",656305,676596,,foul,,,,,8,Matt Chapman strikes out on a foul tip.,R,R,L,TB,TOR,S,,,3,2,2023,1.53,0.05,0.18,1.81,,,,1,6,Top,,,,,542194,,,-10.286776047445112,-133.80318220904996,-2.590029260161675,20.671677830272824,29.526353242182086,-31.220079115985904,3.44,1.63,2.0,94.4,-37.0,91.7,1732.0,6.2,718077,676596,542194,650490,664040,670623,677551,668227,642350,670042,54.29,,,,,,,,43,8,Sinker,4,2,2,4,2,4,2,4,Standard,Standard,117.0,0.0,0.0,Matt,Chapman
CH,2023-05-22,84.8,2.97,5.1,"Chapman, Matt",656305,676596,,foul,,,,,8,Matt Chapman strikes out on a foul tip.,R,R,L,TB,TOR,S,,,3,2,2023,0.94,-0.03,-0.02,1.83,,,,1,6,Top,,,,,542194,,,-8.930158986924846,-123.14518547692074,-1.2290454038354353,11.320160243804992,24.260592936445256,-32.4430215039558,3.44,1.63,4.0,101.2,-25.0,85.4,1623.0,6.8,718077,676596,542194,650490,664040,670623,677551,668227,642350,670042,53.75,,,,,,,,43,7,Changeup,4,2,2,4,2,4,2,4,Standard,Standard,108.0,0.0,0.0,Matt,Chapman
SI,2023-05-22,91.5,2.89,5.21,"Chapman, Matt",656305,676596,,foul,,,,,9,Matt Chapman strikes out on a foul tip.,R,R,L,TB,TOR,S,,,3,2,2023,1.41,0.01,0.36,2.18,,,,1,6,Top,,,,,542194,,,-9.42784204161216,-132.8906386789315,-1.790993363646722,18.725543279773355,28.41965219269942,-31.81912912215632,3.44,1.63,1.0,76.8,-56.0,91.7,1727.0,6.5,718077,676596,542194,650490,664040,670623,677551,668227,642350,670042,54.01,,,,,,,,43,6,Sinker,4,2,2,4,2,4,2,4,Strategic,Standard,117.0,0.0,0.0,Matt,Chapman
SI,2023-05-22,90.9,2.94,5.19,"Chapman, Matt",656305,676596,,swinging_strike,,,,,8,Matt Chapman strikes out on a foul tip.,R,R,L,TB,TOR,S,,,3,1,2023,1.52,0.01,0.19,1.89,,,,1,6,Top,,,,,542194,,,-10.154297503005749,-131.9955150865994,-2.3630641263293803,19.89606530019748,28.63348969427554,-31.761652386013328,3.44,1.63,,,,91.1,1737.0,6.5,718077,676596,542194,650490,664040,670623,677551,668227,642350,670042,53.96,,,,,,,,43,5,Sinker,4,2,2,4,2,4,2,4,Strategic,Standard,106.0,0.0,-0.069,Matt,Chapman
SI,2023-05-22,90.9,3.06,5.24,"Chapman, Matt",656305,676596,,called_strike,,,,,5,Matt Chapman strikes out on a foul tip.,R,R,L,TB,TOR,S,,,3,0,2023,1.4,0.03,0.24,2.46,,,,1,6,Top,,,,,542194,,,-10.066537034156042,-132.04783152080287,-1.11813111516176,18.51959455525359,27.364532904709,-31.80505197548577,3.49,1.73,,,,91.0,1662.0,6.4,718077,676596,542194,650490,664040,670623,677551,668227,642350,670042,54.11,,,,,,,,43,4,Sinker,4,2,2,4,2,4,2,4,Strategic,Standard,115.0,0.0,-0.049,Matt,Chapman
CH,2023-05-22,82.5,3.08,5.23,"Chapman, Matt",656305,676596,,ball,,,,,12,Matt Chapman strikes out on a foul tip.,R,R,L,TB,TOR,B,,,2,0,2023,1.0,-0.07,1.85,3.7,,,,1,6,Top,,,,,542194,,,-4.779542926632648,-120.04834565363176,3.191111806743342,10.6143794000213,22.99398449083029,-33.70331473337585,3.44,1.76,,,,83.1,1679.0,6.7,718077,676596,542194,650490,664040,670623,677551,668227,642350,670042,53.81,,,,,,,,43,3,Changeup,4,2,2,4,2,4,2,4,Strategic,Standard,103.0,0.0,0.084,Matt,Chapman
CH,2023-05-22,83.7,3.07,5.23,"Chapman, Matt",656305,676596,,ball,,,,,14,Matt Chapman strikes out on a foul tip.,R,R,L,TB,TOR,B,,,1,0,2023,1.03,0.0,1.47,2.56,,,,1,6,Top,,,,,542194,,,-5.748546541655042,-121.82183217908688,0.2431094183665898,11.373718379732887,23.77528511528906,-32.401864586683864,3.44,1.72,,,,84.2,1666.0,6.6,718077,676596,542194,650490,664040,670623,677551,668227,642350,670042,53.93,,,,,,,,43,2,Changeup,4,2,2,4,2,4,2,4,Strategic,Standard,101.0,0.0,0.045,Matt,Chapman
SI,2023-05-22,90.0,3.14,5.22,"Chapman, Matt",656305,676596,,ball,,,,,14,Matt Chapman strikes out on a foul tip.,R,R,L,TB,TOR,B,,,0,0,2023,1.46,0.0,1.82,2.48,,,,1,6,Top,,,,,542194,,,-6.349198142676341,-130.99916346498424,-0.8604537382159301,18.19065945777773,26.968195202004797,-32.225618868264704,3.54,1.72,,,,89.7,1771.0,6.0,718077,676596,542194,650490,664040,670623,677551,668227,642350,670042,54.48,,,,,,,,43,1,Sinker,4,2,2,4,2,4,2,4,Strategic,Standard,111.0,0.0,0.029,Matt,Chapman
SI,2023-05-22,91.4,3.04,5.3,"Chapman, Matt",656305,676596,single,hit_into_play,,,,,6,Matt Chapman singles on a ground ball to right fielder Luke Raley.,R,R,L,TB,TOR,X,9.0,ground_ball,2,1,2023,1.43,0.14,0.82,2.61,,,,0,4,Top,171.11,126.78,,,542194,,,-8.609395543661474,-132.88428391012613,-1.1898188149352364,18.79944049507771,28.02995456731784,-30.511727154383,3.44,1.63,97.0,88.4,5.0,90.8,1820.0,5.9,718077,676596,542194,650490,664040,670623,677551,668227,642350,670042,54.59,0.394,0.378,0.9,1.0,1.0,0.0,4.0,28,4,Sinker,4,0,0,4,0,4,0,4,Standard,Standard,117.0,-0.029,0.35,Matt,Chapman
CH,2023-05-22,83.3,3.3,5.28,"Chapman, Matt",656305,676596,,ball,,,,,14,Matt Chapman singles on a ground ball to right fielder Luke Raley.,R,R,L,TB,TOR,B,,,1,1,2023,1.17,-0.48,1.83,2.46,,,,0,4,Top,,,,,542194,,,-5.63036527643494,-121.14445871838576,0.9127289728750388,12.591252736026195,23.61868135350583,-37.33311239445124,3.5,1.78,,,,82.8,1726.0,6.0,718077,676596,542194,650490,664040,670623,677551,668227,642350,670042,54.54,,,,,,,,28,3,Changeup,4,0,0,4,0,4,0,4,Standard,Standard,104.0,0.0,0.05,Matt,Chapman
SI,2023-05-22,89.7,3.1,5.37,"Chapman, Matt",656305,676596,,called_strike,,,,,8,Matt Chapman singles on a ground ball to right fielder Luke Raley.,R,R,L,TB,TOR,S,,,1,0,2023,1.44,0.26,-0.18,1.84,,,,0,4,Top,,,,,542194,,,-11.079378351311012,-130.15720839871727,-3.259157026672954,18.67825591176024,26.336056739902197,-28.71533316142939,3.5,1.74,,,,89.1,1721.0,6.0,718077,676596,542194,650490,664040,670623,677551,668227,642350,670042,54.48,,,,,,,,28,2,Sinker,4,0,0,4,0,4,0,4,Standard,Standard,117.0,0.0,-0.046,Matt,Chapman
SI,2023-05-22,89.9,3.26,5.39,"Chapman, Matt",656305,676596,,ball,,,,,14,Matt Chapman singles on a ground ball to right fielder Luke Raley.,R,R,L,TB,TOR,B,,,0,0,2023,1.36,0.18,0.99,2.38,,,,0,4,Top,,,,,542194,,,-8.485390961908125,-130.664633412015,-1.867356608150348,17.40455198824504,26.749896936002344,-29.917075059401995,3.59,1.76,,,,89.8,1704.0,6.2,718077,676596,542194,650490,664040,670623,677551,668227,642350,670042,54.26,,,,,,,,28,1,Sinker,4,0,0,4,0,4,0,4,Strategic,Standard,118.0,0.0,0.039,Matt,Chapman
